domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,train,10427,1,Expensive,Cheap,0.015356731812571498,sqft_living | grade,sqft_living: +0.035645 | grade: +0.016763,sqft_living: 2490.0 -> 2463.0 (-0.0077 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.20767045454545455,0.5005780190865892,"{""sqft_living"":2490.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.03564514614557281,0.0,0.0,0.0,0.01676256368858984]","[-0.007670454545454545,0.0,0.0,0.0,-0.2]","[0.6801508071687776,0.0,0.0,0.0,0.3198491928312224,0.007670454545454545,0.0,0.0,0.0,0.2]",1
housing,train,10439,0,Cheap,Expensive,0.057278718697264336,sqft_living | grade,sqft_living: +0.056244 | grade: -0.130106,sqft_living: 1950.0 -> 1951.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7245040980010187,"{""sqft_living"":1950.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1951.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","[0.056244151624491534,0.0,0.0,0.0,-0.13010629545329117]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.30181924705023766,0.0,0.0,0.0,0.6981807529497623,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10440,1,Expensive,Cheap,0.018656383980190414,bathrooms | grade,bathrooms: -0.065834 | grade: +0.154700,bathrooms: 2.25 -> 2.5 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.885314557461214,"{""sqft_living"":1970.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1970.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.06583436777713436,0.0,0.1547002910787072]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.2985216388149165,0.0,0.7014783611850834,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10444,0,Cheap,Expensive,0.024845629376239926,bathrooms | grade,bathrooms: -0.171633 | grade: +0.103558,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9512821931638027,"{""sqft_living"":1560.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1560.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.17163325013859063,0.0,0.10355800190615347]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6236871588879006,0.0,0.37631284111209934,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10452,0,Cheap,Expensive,0.03761262384928593,floors | grade,floors: -0.045411 | grade: -0.066231,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8921688131128378,"{""sqft_living"":1860.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1860.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.045410995544037935,-0.06623123816142573]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4067546307237273,0.5932453692762727,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10453,1,Expensive,Cheap,0.028272795694201297,bedrooms | bathrooms,bedrooms: +0.104698 | bathrooms: +0.003936,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | bathrooms: 1.75 -> 1.5 (-0.0909 normalized),0.4242424242424242,0.7829619178201515,"{""sqft_living"":1550.0,""bedrooms"":2.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1550.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.0,""grade"":7.0}","[0.0,0.10469788355001612,0.003936331570827914,0.0,0.0]","[0.0,0.3333333333333333,-0.09090909090909091,0.0,0.0]","[0.0,0.963765268921498,0.036234731078501954,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0]",3
housing,train,10475,0,Cheap,Expensive,0.027334812339018032,floors | grade,floors: -0.130907 | grade: +0.089491,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.978761254389223,"{""sqft_living"":1440.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1440.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.13090669139228936,0.08949051608744288]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.593958030998771,0.406041969001229,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10493,1,Expensive,Cheap,0.03195429687869479,floors | grade,floors: +0.020641 | grade: +0.121586,floors: 2.0 -> 2.5 (+0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.6563946389318258,"{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.020640819220492726,0.12158591688120939]","[0.0,0.0,0.0,0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.14512615409899507,0.8548738459010049,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10500,1,Expensive,Cheap,0.03182846288775849,sqft_living | grade,sqft_living: +0.158421 | grade: -0.094637,sqft_living: 2220.0 -> 2219.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.8665945072745503,"{""sqft_living"":2220.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2219.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":6.0}","[0.1584213844519904,0.0,0.0,0.0,-0.09463690784609446]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6260272406540275,0.0,0.0,0.0,0.37397275934597257,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10510,0,Cheap,Expensive,0.026989828168537136,bathrooms | grade,bathrooms: -0.174906 | grade: +0.099266,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9478753137643311,"{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.17490564290648647,0.0,0.0992658340586221]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6379425199242925,0.0,0.36205748007570754,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10520,1,Expensive,Cheap,0.009506644336430772,floors | grade,floors: +0.157430 | grade: -0.104436,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8524683741094728,"{""sqft_living"":1960.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1960.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.15743016871718626,-0.10443598036045873]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6011856411059346,0.39881435889406536,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10524,0,Cheap,Expensive,0.056236221402712,floors | grade,floors: -0.043616 | grade: -0.063499,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9103164611069893,"{""sqft_living"":1430.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1430.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.04361641502776646,-0.06349857352281847]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4071924538102215,0.5928075461897785,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10529,0,Cheap,Expensive,0.05251650026752775,sqft_living | grade,sqft_living: +0.066453 | grade: -0.156958,sqft_living: 2180.0 -> 2181.0 (+0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.6694557758227129,"{""sqft_living"":2180.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2181.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":2.0,""grade"":6.0}","[0.06645319473231812,0.0,0.0,0.0,-0.15695778757892467]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.29744820082183565,0.0,0.0,0.0,0.7025517991781643,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10533,0,Cheap,Expensive,0.026650382643158936,bathrooms | grade,bathrooms: -0.179273 | grade: +0.091935,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9384288607479607,"{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.1792725459238247,0.0,0.09193496654872707]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6610161506568459,0.0,0.3389838493431541,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10546,1,Expensive,Cheap,0.03603529310768488,sqft_living | grade,sqft_living: +0.030353 | grade: +0.032253,sqft_living: 2500.0 -> 2499.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7492933729734548,"{""sqft_living"":2500.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2499.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.030352670876675092,0.0,0.0,0.0,0.03225283764562498]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.484824284525434,0.0,0.0,0.0,0.515175715474566,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10547,0,Cheap,Expensive,0.057437551455358504,sqft_living | grade,sqft_living: -0.217954 | grade: -0.048854,sqft_living: 790.0 -> 1066.0 (+0.0784 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.27840909090909094,0.5012416590932233,"{""sqft_living"":790.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1066.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":8.0}","[-0.21795430997863222,0.0,0.0,0.0,-0.048854223137991176]","[0.07840909090909091,0.0,0.0,0.0,0.2]","[0.8168940754355981,0.0,0.0,0.0,0.18310592456440192,0.07840909090909091,0.0,0.0,0.0,0.2]",4
housing,train,10550,0,Cheap,Expensive,0.03456056993990131,bathrooms | grade,bathrooms: -0.152543 | grade: +0.105535,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9117122007922679,"{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.15254319687749807,0.0,0.10553512045139846]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5910732775086104,0.0,0.4089267224913896,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10553,0,Cheap,Expensive,0.00295883536796753,sqft_living | grade,sqft_living: +0.159444 | grade: -0.148845,sqft_living: 2560.0 -> 2561.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7026269841948977,"{""sqft_living"":2560.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2561.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","[0.15944416885364068,0.0,0.0,0.0,-0.14884519733862975]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5171899725993155,0.0,0.0,0.0,0.4828100274006845,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10561,0,Cheap,Expensive,0.012542924281247085,sqft_living | bathrooms,sqft_living: +0.006481 | bathrooms: +0.003142,sqft_living: 1940.0 -> 1941.0 (+0.0003 normalized) | bathrooms: 2.0 -> 3.75 (+0.6364 normalized),0.6366477272727272,0.5479689505828402,"{""sqft_living"":1940.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1941.0,""bedrooms"":3.0,""bathrooms"":3.75,""floors"":1.0,""grade"":7.0}","[0.006480584829285437,0.0,0.0031419498403613055,0.0,0.0]","[0.0002840909090909091,0.0,0.6363636363636364,0.0,0.0]","[0.6734800187031541,0.0,0.3265199812968459,0.0,0.0,0.0002840909090909091,0.0,0.6363636363636364,0.0,0.0]",4
housing,train,10563,0,Cheap,Expensive,0.010733449398030545,sqft_living | grade,sqft_living: +0.106790 | grade: -0.121876,sqft_living: 2110.0 -> 2111.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7422780229917388,"{""sqft_living"":2110.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2111.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.1067901994273357,0.0,0.0,0.0,-0.12187585272493984]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.46701378898263796,0.0,0.0,0.0,0.532986211017362,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10568,1,Expensive,Cheap,0.03855175896502788,bathrooms | grade,bathrooms: -0.083067 | grade: +0.182329,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7821413982994682,"{""sqft_living"":2010.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2010.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08306698353387479,0.0,0.18232880599665782]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.31299284619705053,0.0,0.6870071538029494,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10576,1,Expensive,Cheap,0.01709438838683816,bedrooms | floors,bedrooms: +0.097106 | floors: +0.130943,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | floors: 3.0 -> 2.5 (-0.3333 normalized),0.6666666666666666,0.7516759705963949,"{""sqft_living"":1290.0,""bedrooms"":2.0,""bathrooms"":2.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1290.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":8.0}","[0.0,0.09710588243751925,0.0,0.13094346197112142,0.0]","[0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0]","[0.0,0.4258108379540685,0.0,0.5741891620459315,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0]",3
housing,train,10577,1,Expensive,Cheap,0.01709438838683816,bedrooms | floors,bedrooms: +0.097106 | floors: +0.130943,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | floors: 3.0 -> 2.5 (-0.3333 normalized),0.6666666666666666,0.7516759705963949,"{""sqft_living"":1290.0,""bedrooms"":2.0,""bathrooms"":2.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1290.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":8.0}","[0.0,0.09710588243751925,0.0,0.13094346197112142,0.0]","[0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0]","[0.0,0.4258108379540685,0.0,0.5741891620459315,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0]",3
housing,train,10591,0,Cheap,Expensive,0.051460926133856874,bathrooms | grade,bathrooms: -0.165370 | grade: +0.093914,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.913601211490312,"{""sqft_living"":2200.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2200.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16536986961457,0.0,0.09391399282734514]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6377946859366005,0.0,0.36220531406339945,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10598,1,Expensive,Cheap,0.0005548833092388222,floors | grade,floors: +0.120375 | grade: -0.096673,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.963719487232858,"{""sqft_living"":2460.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":2460.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.12037529986918157,-0.096672696121834]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.5546022174476302,0.4453977825523699,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10606,0,Cheap,Expensive,0.015090412387845442,sqft_living | floors,sqft_living: +0.115747 | floors: -0.115110,sqft_living: 2350.0 -> 2351.0 (+0.0003 normalized) | floors: 1.0 -> 1.5 (+0.3333 normalized),0.33361742424242424,0.7600056983164528,"{""sqft_living"":2350.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2351.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":7.0}","[0.11574716147875988,0.0,0.0,-0.11511043411804309,0.0]","[0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]","[0.5013790478911269,0.0,0.0,0.4986209521088731,0.0,0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]",4
housing,train,10617,1,Expensive,Cheap,0.017070517002938723,bathrooms | grade,bathrooms: -0.186182 | grade: +0.253419,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 9.0 -> 8.0 (-0.2000 normalized),0.2909090909090909,0.7434034271487638,"{""sqft_living"":1350.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":9.0}","{""sqft_living"":1350.0,""bedrooms"":2.0,""bathrooms"":2.75,""floors"":2.0,""grade"":8.0}","[0.0,0.0,-0.186181547201071,0.0,0.2534194599278386]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.4235239323427544,0.0,0.5764760676572456,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10621,0,Cheap,Expensive,0.05092310841368722,bathrooms | grade,bathrooms: -0.080023 | grade: -0.075188,bathrooms: 2.75 -> 2.5 (-0.0909 normalized) | grade: 7.0 -> 9.0 (+0.4000 normalized),0.49090909090909096,0.6258543428413001,"{""sqft_living"":1465.0,""bedrooms"":2.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1465.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.08002264272227227,0.0,-0.07518774968345865]","[0.0,0.0,-0.09090909090909091,0.0,0.4]","[0.0,0.0,0.5155752877235658,0.0,0.4844247122764342,0.0,0.0,0.09090909090909091,0.0,0.4]",0
housing,train,10629,1,Expensive,Cheap,0.009677789038187095,sqft_living | grade,sqft_living: +0.143636 | grade: -0.101183,sqft_living: 2170.0 -> 2169.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.8665704520499635,"{""sqft_living"":2170.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2169.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":6.0}","[0.14363578913678443,0.0,0.0,0.0,-0.10118334852945743]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5867016382216037,0.0,0.0,0.0,0.4132983617783963,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10634,1,Expensive,Cheap,0.02655672242218242,floors | grade,floors: +0.201046 | grade: -0.097199,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8669899624275721,"{""sqft_living"":1410.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1410.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.20104568298917316,-0.09719916703594891]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6740960756648052,0.32590392433519483,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10635,1,Expensive,Cheap,0.016443107937106606,floors | grade,floors: +0.172138 | grade: -0.100299,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8481481773290173,"{""sqft_living"":1850.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1850.0,""bedrooms"":4.0,""bathrooms"":1.5,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.17213845178092121,-0.10029893012285482]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.6318459331022346,0.36815406689776536,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,10643,0,Cheap,Expensive,0.057966854710981106,bathrooms | grade,bathrooms: -0.120863 | grade: -0.084660,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2909090909090909,0.6218967325710152,"{""sqft_living"":2240.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2240.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","[0.0,0.0,-0.12086255509958745,0.0,-0.0846599162126757]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5880746486156904,0.0,0.4119253513843097,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10655,1,Expensive,Cheap,0.03739520426122083,sqft_living | grade,sqft_living: +0.044748 | grade: +0.036219,sqft_living: 2550.0 -> 2549.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7186810043367051,"{""sqft_living"":2550.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2549.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.044747688107274294,0.0,0.0,0.0,0.03621947357990914]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5526646503944025,0.0,0.0,0.0,0.44733534960559745,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10657,0,Cheap,Expensive,0.01048335109396235,bathrooms | grade,bathrooms: -0.096526 | grade: +0.093964,bathrooms: 3.0 -> 3.25 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9240417823132534,"{""sqft_living"":2230.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2230.0,""bedrooms"":4.0,""bathrooms"":3.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.09652602166810106,0.0,0.09396437424430862]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.506723823034549,0.0,0.49327617696545095,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10658,0,Cheap,Expensive,0.004329063165515054,bathrooms | grade,bathrooms: -0.119500 | grade: +0.133667,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.8996580579525725,"{""sqft_living"":2382.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2382.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.11950031103473294,0.0,0.13366705127384473]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.4720209980664008,0.0,0.5279790019335991,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,10660,0,Cheap,Expensive,0.028724518906063822,sqft_living | grade,sqft_living: -0.052030 | grade: -0.039465,sqft_living: 1140.0 -> 1141.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.829873587565942,"{""sqft_living"":1140.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1141.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[-0.05203045444257474,0.0,0.0,0.0,-0.039464715721466224]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.568668863605475,0.0,0.0,0.0,0.43133113639452497,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,10664,0,Cheap,Expensive,0.0495672658355098,floors | grade,floors: -0.027515 | grade: -0.071032,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8667351318464057,"{""sqft_living"":2300.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2300.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.027515146083487957,-0.0710324453726747]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.2792066825471593,0.7207933174528407,0.0,0.0,0.0,0.3333333333333333,0.2]",2
