participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160204,33.88,"""Glucose"" - 125(0.429688828431) -> 99(0.208637986737)
""Blood Pressure"" - 70(0.478260869565) -> 69(0.45652173913)
""Insulin"" - 122(0.177348841046) -> 99(0.129918337045)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.4,0.290220476129,No Diabetes,1,0.195372347647,0.0314886929294,0.999999760396,0.968511067467,,,1,-0.221050841694,-0.0217391304348,-0.0474305040007,0,0,1,1,1,0,0,3.33715622132,0,far from boundary,0.499999760396,,0.666666666667,4,1,,1,0.941955904774,0.0395820491408,0.187921021724,0.148338972583,,,1,,,,,,,0.891013903054
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160206,19.247,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 70(0.478260869565)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",,0.8,0.217391304348,No Diabetes,0,0.895130427589,2.60449439793e-11,3.68462270983e-06,3.68459666489e-06,,,1,0,-0.217391304348,0,0,0,0,1,0,0,0,1.69491446585e-05,0,far from boundary,0.499996315377,,0.666666666667,4,0,,1,0.958305291533,0.558946397893,0.218766892174,-0.340179505719,,,1,,,,,,,0.899053026553
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160205,8.821,"""Glucose"" - 100(0.217139942187) -> 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",,0.8,0.0935215099473,No Diabetes,0,0.476582201009,4.55950587885e-06,4.95846685933e-08,-4.50992121026e-06,,,0,-0.0935215099473,0,0,0,0,1,0,0,0,0,-4.82233575228e-05,0,far from boundary,0.499999950415,,0.666666666667,4,0,,1,0.959374501017,0.284435118814,0.562037257614,0.2776021388,,,1,,,,,,,0.938674416794
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160217,11.529,"""Glucose"" - 112(0.319163407584) -> 98(0.200136031287)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216) -> 26.0944(0.2)
""Age"" - 26(0.135135135135)",,0.6,0.400201863512,No Diabetes,0,0.608292967709,0.155856767991,0.000354692509677,-0.155502075481,,,0,-0.119027376297,0,0,-0.281174487216,0,1,0,0,1,0,-0.388559098942,1,near boundary,0.49964530749,,0.666666666667,4,0,,1,0.958084396025,0.030760691058,0.171822880095,0.141062189037,,,1,,,,,,,0.904731041563
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160209,10.265,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563) -> 27.23328(0.24)
""Age"" - 36(0.405405405405)",,0.8,0.0725878055634,No Diabetes,0,0.384976971742,4.04768338846e-06,5.26318062133e-07,-3.52136532633e-06,,,0,0,0,0,-0.0725878055634,0,0,0,0,1,0,-4.85118030363e-05,0,far from boundary,0.499999473682,,0.666666666667,4,0,,1,0.985482438887,0.215219871146,0.288929559878,0.0737096887322,,,1,,,,,,,0.952013572121
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160218,19.348,"""Glucose"" - 154(0.676245536473) -> 92(0.149124298589)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 94(0.119607357915)
""BMI"" - 29.3(0.312587805563) -> 25.80968(0.19)
""Age"" - 39(0.486486486486)",,0.4,0.853866430234,No Diabetes,0,1.05394776855,0.0239115963161,1.37254170007e-06,-0.0239102237744,,,0,-0.527121237885,0,-0.204157386785,-0.122587805563,0,1,0,1,1,0,-0.0280022998068,0,far from boundary,0.499998627458,,0.666666666667,4,0,,1,0.969386940166,0.0818222236912,0.260386397258,0.178564173566,,,1,,,,,,,0.969386940166
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160207,7.5,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 27.23328(0.24)
""Age"" - 38(0.459459459459)",,0.8,0.111222253442,No Diabetes,0,0.372056523968,3.06571688036e-06,2.53651465076e-06,-5.29202229593e-07,,,0,0,0,0,-0.111222253442,0,0,0,0,1,0,-4.75806066876e-06,0,far from boundary,0.499997463485,,0.666666666667,4,0,,1,0.977755549311,0.204135275223,0.258452582555,0.0543173073318,,,1,,,,,,,0.964672020545
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160219,21.489,"""Glucose"" - 139(0.548716204727) -> 96(0.183132120388)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 94(0.119607357915)
""BMI"" - 28.6(0.288002247822) -> 25.80968(0.19)
""Age"" - 26(0.135135135135)",,0.4,0.558447340163,No Diabetes,0,0.766653790502,0.051363697101,0.00072149554742,-0.0506422015536,,,0,-0.365584084339,0,-0.0948610080013,-0.0980022478224,0,1,0,1,1,0,-0.0906839336701,1,near boundary,0.499278504453,,0.666666666667,4,0,,1,0.956276116922,0.038863565943,0.130575660019,0.091712094076,,,1,,,,,,,0.891471623638
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160215,15.077,"""Glucose"" - 117(0.361673184833) -> 103(0.242645808536)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612) -> 26.66384(0.22)
""Age"" - 27(0.162162162162)",,0.6,0.369665195909,No Diabetes,0,0.369678075428,0.077624123637,0.0142302829501,-0.0633938406869,,,0,-0.119027376297,0,0,-0.250637819612,0,1,0,0,1,0,-0.171489881624,1,near boundary,0.48576971705,,0.666666666667,4,0,,1,0.947181397779,0.0606767911965,0.148843906266,0.0881671150694,,,1,,,,,,,0.857902612841
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160216,16.979,"""Glucose"" - 151(0.650739670124) -> 93(0.157626254038)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 99(0.129918337045)
""BMI"" - 35.5(0.530345602697) -> 25.80968(0.19)
""Age"" - 28(0.189189189189)",,0.4,0.876765131132,No Diabetes,0,1.07685934897,0.0575860454833,0.000188084738587,-0.0573979607447,,,0,-0.493113416086,0,-0.0433061123484,-0.340345602697,0,1,0,1,1,0,-0.0654656061317,1,near boundary,0.499811915261,,0.666666666667,4,0,,1,0.957199935729,0.034821278767,0.21581058924,0.180989310473,,,1,,,,,,,0.889824195359
R_12myev0XH9WOz3H,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160208,12.804,"""Glucose"" - 126(0.43819078388) -> 90(0.132120387689)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",,0.8,0.306070396191,No Diabetes,0,0.506151734511,0.0118459203727,1.14447584521e-07,-0.0118458059251,,,0,-0.306070396191,0,0,0,0,1,0,0,0,0,-0.0387028803586,0,far from boundary,0.499999885552,,0.666666666667,4,0,,1,0.974456950004,0.0900870805017,0.313399789461,0.22331270896,,,1,,,,,,,0.974456950004
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,1,160104,18.13,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,2,160105,10.536,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,3,160100,8.348,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,4,160102,7.31,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,5,160103,8.424,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,6,160101,8.436,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,7,160108,15.453,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,8,160109,13.919,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,9,160111,8.284,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,10,160106,6.87,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,No Diabetes,,11,160110,6.519,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,training,Diabetes,,12,160107,7.563,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,1,160201,26.713,"""Glucose"" - 187(0.956810066315) -> 127(0.44669273933)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 24.38608(0.14)
""Age"" - 36(0.405405405405)",,0.6,0.932072932492,No Diabetes,1,1.20942177354,1.00978194599e-05,0.99997171206,0.999961614241,,,1,-0.510117326985,0,0,-0.421955605507,0,1,0,0,1,0,1.0728362335,0,far from boundary,0.49997171206,,0.75,3,1,,1,0.904530571378,0.281142117469,0.197624617246,-0.0835175002225,,,1,,,,,,,0.904530571378
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,2,160203,11.591,"""Glucose"" - 161(0.735759224622) -> 105(0.259649719435)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.8,0.476109505186,No Diabetes,1,0.476224851328,0.0154053958182,0.999965827631,0.984560431813,,,1,-0.476109505186,0,0,0,0,1,0,0,0,0,2.06792853553,0,far from boundary,0.499965827631,,0.75,3,1,,1,0.91847821033,0.0605519329641,0.167145267396,0.106593334432,,,1,,,,,,,0.870305984344
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,3,160200,11.071,"""Glucose"" - 154(0.676245536473) -> 109(0.293657541234)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 25.24024(0.17)
""Age"" - 37(0.432432432432)",,0.6,0.595420251491,No Diabetes,1,0.66935029888,0.011786029432,0.99513242945,0.983346400018,,,1,-0.382587995239,0,0,-0.212832256252,0,1,0,0,1,0,1.6515165508,0,far from boundary,0.49513242945,,0.75,3,1,,1,0.949953691544,0.0980127823706,0.110893522449,0.0128807400781,,,1,,,,,,,0.949953691544
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,4,160212,9.021,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 26.0944(0.2)
""Age"" - 56(0.945945945946)",,0.8,0.386541163248,No Diabetes,1,0.586537038856,0.0145223683682,0.880982698997,0.866460330629,,,1,0,0,0,-0.386541163248,0,0,0,0,1,0,2.24157324759,0,far from boundary,0.380982698997,,0.75,3,1,,1,0.92269176735,0.0372518432215,0.0248773641308,-0.0123744790907,,,1,,,,,,,0.817872576519
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,5,160210,13.047,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 128(0.189722016003)
""BMI"" - 39.4(0.66732228154) -> 27.80272(0.26)
""Age"" - 43(0.594594594595)",,0.6,0.586733318412,No Diabetes,1,0.586737442803,0.00206481615935,0.990655641017,0.988590824858,,,1,0,0,-0.179411036872,-0.40732228154,0,0,0,1,1,0,1.68490657312,0,far from boundary,0.490655641017,,0.75,3,1,,1,0.956107100049,0.0664632820126,0.0489944528989,-0.0174688291137,,,1,,,,,,,0.917610500503
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,6,160214,7.134,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 22.10832(0.06)
""Age"" - 41(0.540540540541)",,0.8,0.27366114077,No Diabetes,1,0.273558674147,0.00403975635919,0.999999749461,0.995959993101,,,1,0,0,0,-0.27366114077,0,0,0,0,1,0,3.63939136663,0,far from boundary,0.499999749461,,0.75,3,1,,1,0.945267771846,0.0501717968156,0.18447074103,0.134298944215,,,1,,,,,,,0.920761287342
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,7,160213,9.542,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 58(0.217391304348)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 24.6708(0.15)
""Age"" - 40(0.513513513514)",,0.6,0.997397290397,No Diabetes,1,0.997393166005,0.00760236055804,0.994353650563,0.986751290005,,,1,0,-0.652173913043,0,-0.345223377353,0,0,1,0,1,0,0.989326218855,0,far from boundary,0.494353650563,,0.75,3,1,,1,0.937612440779,0.0929170929375,0.135978861308,0.0430617683703,,,1,,,,,,,0.87923391251
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,8,160202,8.911,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 55(0.152173913043)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 22.10832(0.06)
""Age"" - 41(0.540540540541)",,0.6,0.641894767705,No Diabetes,1,0.841873639402,0.0226086726886,0.997716729501,0.975108056812,,,1,0,-0.326086956522,0,-0.315807811183,0,0,1,0,1,0,1.51910890363,0,far from boundary,0.497716729501,,0.75,3,1,,1,0.917324907697,0.0569726484831,0.176379168552,0.119406520069,,,1,,,,,,,0.877555075081
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,9,160211,10.875,"""Glucose"" - 145(0.599727937426) -> 109(0.293657541234)
""Blood Pressure"" - 80(0.695652173913) -> 53(0.108695652174)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 24.10136(0.13)
""Age"" - 40(0.513513513514)",,0.4,1.37766586145,No Diabetes,1,1.17768286536,0.0173759567743,0.999092554502,0.981716597728,,,1,-0.306070396191,-0.586956521739,0,-0.484638943523,0,1,1,0,1,0,0.712594124017,0,far from boundary,0.499092554502,,0.75,3,1,,1,0.94905433089,0.0747170723186,0.127946618609,0.0532295462903,,,1,,,,,,,0.857479023014
R_5gkJQXcSCkjRBmu,diabetes,none,testing,Diabetes,No Diabetes,10,160204,8.6,"""Glucose"" - 125(0.429688828431) -> 99(0.208637986737)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 24.38608(0.14)
""Age"" - 45(0.648648648649)",,0.6,0.379589757119,No Diabetes,1,0.379602636639,0.0314886929294,0.999997328997,0.968508636068,,,1,-0.221050841694,0,0,-0.158538915426,0,1,0,0,1,0,2.55146146044,0,far from boundary,0.499997328997,,0.75,3,1,,1,0.924082048576,0.0395820491408,0.225249986517,0.185667937376,,,1,,,,,,,0.896314515669
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,11,160215,14.276,"""Glucose"" - 117(0.361673184833) -> 154(0.676245536473)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.8,0.314572351641,No Diabetes,0,0.514551223338,0.077624123637,0.00842510713134,-0.0691990165057,,,0,0.314572351641,0,0,0,0,1,0,0,0,0,-0.21997806274,1,near boundary,0.491574892869,,0.75,3,0,,1,0.963082064221,0.0606767911965,0.0711941992767,0.0105174080802,,,1,,,,,,,0.916740422946
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,12,160205,10.821,"""Glucose"" - 100(0.217139942187) -> 144(0.591225981976)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 172(0.280458632352)
""BMI"" - 19.5(0) -> 34.06656(0.48)
""Age"" - 28(0.189189189189)",,0.4,1.11392271388,Diabetes,1,0.730862022818,4.55950587885e-06,0.982061230577,0.982056671071,,,1,0.374086039789,0,0.259836674091,0.48,0,1,0,1,1,0,0.881620114963,0,far from boundary,0.482061230577,,0.75,3,1,,1,0.944389376381,0.284435118814,0.0792951392913,-0.205139979523,,,1,,,,,,,0.841960507165
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,13,160208,10.731,"""Glucose"" - 126(0.43819078388) -> 156(0.693249447373)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 191(0.319640353048)
""BMI"" - 25.9(0.193172239393) -> 33.49712(0.46)
""Age"" - 39(0.486486486486)",,0.4,0.761101139929,Diabetes,1,0.561019801609,0.0118459203727,0.951522973289,0.939677052916,,,1,0.255058663493,0,0.239214715829,0.266827760607,0,1,0,1,1,0,1.23462836096,0,far from boundary,0.451522973289,,0.75,3,1,,1,0.966291900602,0.0900870805017,0.0699180903294,-0.0201689901722,,,1,,,,,,,0.889915544171
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,14,160209,7.905,"""Glucose"" - 83(0.0726066995409) -> 146(0.608229892875)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 181(0.299018394787)
""BMI"" - 29.3(0.312587805563) -> 36.34432(0.56)
""Age"" - 36(0.405405405405)",,0.4,1.00987692864,Diabetes,1,0.697487762465,4.04768338846e-06,0.759262317894,0.75925827021,,,1,0.535623193334,0,0.226841540873,0.247412194437,0,1,0,1,1,0,0.75183247451,0,far from boundary,0.259262317894,,0.75,3,1,,1,0.954394387542,0.215219871146,0.0308997707835,-0.184320100362,,,1,,,,,,,0.894278574548
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,15,160216,7.201,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 73(0.54347826087)
""Insulin"" - 120(0.173224449394) -> 249(0.439247710963)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.6,0.505153696352,Diabetes,1,0.505256162974,0.0575860454833,0.763430914062,0.705844868579,,,1,0,0.239130434783,0.266023261569,0,0,0,1,1,0,0,1.39728734774,1,near boundary,0.263430914062,,0.75,3,1,,1,0.955677808432,0.034821278767,0.0184004228446,-0.0164208559224,,,1,,,,,,,0.81638413462
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,16,160219,10.487,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957) -> 81(0.717391304348)
""Insulin"" - 140(0.214468365916) -> 264(0.470180648354)
""BMI"" - 28.6(0.288002247822) -> 39.47624(0.67)
""Age"" - 26(0.135135135135)",,0.4,1.00727525201,No Diabetes,0,1.01528501788,0.051363697101,8.06605697579e-05,-0.0512830365312,,,0,0,0.369565217391,0.255712282438,0.381997752178,0,0,1,1,1,0,-0.0509126342863,1,near boundary,0.49991933943,,0.75,3,0,,1,0.928856003826,0.038863565943,0.179033710624,0.140170144681,,,1,,,,,,,0.851819789322
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,17,160218,6.357,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 274(0.490802606616)
""BMI"" - 29.3(0.312587805563) -> 35.77488(0.54)
""Age"" - 39(0.486486486486)",,0.6,0.394450056352,No Diabetes,0,0.39433471021,0.0239115963161,0.248063862022,0.224152265706,,,1,0,0,0.167037861915,0.227412194437,0,0,0,1,1,0,0.568265264756,0,far from boundary,0.251936137978,,0.75,3,0,,1,0.93675283835,0.0818222236912,0.0165886640887,-0.0652335596025,,,1,,,,,,,0.881093252051
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,18,160206,7.948,"""Glucose"" - 103(0.242645808536) -> 150(0.642237714674)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 225(0.389755011136)
""BMI"" - 19.4(0) -> 35.77488(0.54)
""Age"" - 22(0.027027027027)",,0.4,1.23448590927,No Diabetes,0,1.11304122024,2.60449439793e-11,0.0372373976809,0.0372373976549,,,1,0.399591906138,0,0.294894003135,0.54,0,1,0,1,1,0,0.0301642954166,0,far from boundary,0.462762602319,,0.75,3,0,,1,0.945610335453,0.558946397893,0.0597419662366,-0.499204431656,,,1,,,,,,,0.814022351695
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,19,160207,7.46,"""Glucose"" - 89(0.123618432239) -> 145(0.599727937426)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548) -> 254(0.449558690093)
""BMI"" - 30.4(0.351222253442) -> 34.636(0.5)
""Age"" - 38(0.459459459459)",,0.4,0.973398346358,No Diabetes,0,0.712564075832,3.06571688036e-06,0.00716785979336,0.00716479407648,,,1,0.476109505186,0,0.348511094614,0.148777746558,0,1,0,1,1,0,0.00736059815931,0,far from boundary,0.492832140207,,0.75,3,0,,1,0.962899736059,0.204135275223,0.0787102146421,-0.125425060581,,,1,,,,,,,0.862963101317
R_5gkJQXcSCkjRBmu,diabetes,none,testing,No Diabetes,Diabetes,20,160217,7.363,"""Glucose"" - 112(0.319163407584) -> 157(0.701751402823)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 240(0.420687948528)
""BMI"" - 34.1(0.481174487216) -> 39.19152(0.66)
""Age"" - 26(0.135135135135)",,0.4,0.862494098636,Diabetes,1,0.870619210655,0.155856767991,0.9056408877,0.74978411971,,,1,0.382587995239,0,0.301080590613,0.178825512784,0,1,0,1,1,0,0.869320869436,1,near boundary,0.4056408877,,0.75,3,1,,1,0.92582084655,0.030760691058,0.0454902224035,0.0147295313455,,,1,,,,,,,0.836917495431
R_1WAqgPTkRSdmI9W,diabetes,counterfactual,training,Diabetes,,1,160106,33.5,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.833333333333,4,,,,,,,,,,1,,,,,,,
