participant,domain,xai,n_counterfactual_responses,best_counterfactual_strategy,minimum_loss_counterfactual_strategy,strategy_selection_rule,selected_strategy_fitted_parameter_count,supported_counterfactual_strategies_one_se,counterfactual_strategy_fit_conclusion,counterfactual_implied_mental_model,supported_counterfactual_implied_mental_models,best_strategy_cv_mean_normalized_l1,best_strategy_cv_feature_selection_f1,best_strategy_cv_direction_accuracy,best_strategy_cv_mean_sparsity_difference,minimum_loss_strategy_cv_mean_normalized_l1,counterfactual_strategy_gap_to_second_best,best_strategy_full_data_k,best_strategy_full_data_fixed_amount,available_strategy_count,training_responses_used_for_assignment,change_most_influential_attributes_by_fixed_amount__cv_mean_normalized_l1,change_most_influential_attributes_by_fixed_amount__cv_feature_f1,change_most_influential_attributes_by_fixed_amount__cv_direction_accuracy,change_most_influential_attributes_by_fixed_amount__full_data_k,change_most_influential_attributes_by_fixed_amount__full_data_fixed_amount,change_most_influential_attributes_by_fixed_amount__one_se_margin_from_best,change_largest_target_profile_mismatches__cv_mean_normalized_l1,change_largest_target_profile_mismatches__cv_feature_f1,change_largest_target_profile_mismatches__cv_direction_accuracy,change_largest_target_profile_mismatches__full_data_k,change_largest_target_profile_mismatches__full_data_fixed_amount,change_largest_target_profile_mismatches__one_se_margin_from_best,change_most_influential_attributes_to_flip__cv_mean_normalized_l1,change_most_influential_attributes_to_flip__cv_feature_f1,change_most_influential_attributes_to_flip__cv_direction_accuracy,change_most_influential_attributes_to_flip__full_data_k,change_most_influential_attributes_to_flip__full_data_fixed_amount,change_most_influential_attributes_to_flip__one_se_margin_from_best,change_most_contributing_attributes__cv_mean_normalized_l1,change_most_contributing_attributes__cv_feature_f1,change_most_contributing_attributes__cv_direction_accuracy,change_most_contributing_attributes__full_data_k,change_most_contributing_attributes__full_data_fixed_amount,change_most_contributing_attributes__one_se_margin_from_best,change_attributes_not_matching_target_profile__cv_mean_normalized_l1,change_attributes_not_matching_target_profile__cv_feature_f1,change_attributes_not_matching_target_profile__cv_direction_accuracy,change_attributes_not_matching_target_profile__full_data_k,change_attributes_not_matching_target_profile__full_data_fixed_amount,change_attributes_not_matching_target_profile__one_se_margin_from_best,set_attributes_to_target_profile_values__cv_mean_normalized_l1,set_attributes_to_target_profile_values__cv_feature_f1,set_attributes_to_target_profile_values__cv_direction_accuracy,set_attributes_to_target_profile_values__full_data_k,set_attributes_to_target_profile_values__full_data_fixed_amount,set_attributes_to_target_profile_values__one_se_margin_from_best,change_toward_remembered_exemplar__cv_mean_normalized_l1,change_toward_remembered_exemplar__cv_feature_f1,change_toward_remembered_exemplar__cv_direction_accuracy,change_toward_remembered_exemplar__full_data_k,change_toward_remembered_exemplar__full_data_fixed_amount,change_toward_remembered_exemplar__one_se_margin_from_best,copy_changes_from_remembered_example__cv_mean_normalized_l1,copy_changes_from_remembered_example__cv_feature_f1,copy_changes_from_remembered_example__cv_direction_accuracy,copy_changes_from_remembered_example__full_data_k,copy_changes_from_remembered_example__full_data_fixed_amount,copy_changes_from_remembered_example__one_se_margin_from_best
R_3xUW7Cucw0ObIv8,diabetes,none,20,change_attributes_not_matching_target_profile,change_most_influential_attributes_to_flip,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,0,change_most_influential_attributes_to_flip / change_most_contributing_attributes / change_largest_target_profile_mismatches / change_attributes_not_matching_target_profile,one-SE simplest: change_attributes_not_matching_target_profile; supported: change_most_influential_attributes_to_flip / change_most_contributing_attributes / change_largest_target_profile_mismatches / change_attributes_not_matching_target_profile,prototype,attribution / prototype,0.0910020020183156,0.6380158730158729,0.9259259259259258,1.2,0.08313709611936301,0.00011776937709301327,,,7,0,0.11366929141443485,0.71,0.7777777777777778,2,0.3,0.008675380139066956,0.08677981145133225,0.6166666666666667,0.9444444444444444,2,,0.013085561647257809,0.08313709611936301,0.41833333333333333,1.0,1,,0.0,0.08325486549645603,0.39333333333333337,1.0,1,,0.0004749890820827121,0.0910020020183156,0.6380158730158729,0.9259259259259258,,,0.01486689543478977,0.11121621549488399,0.6166666666666667,0.9444444444444444,2,,0.015011123342749283,0.13752244617276133,0.3516666666666667,1.0,1,,0.01113387931432766,,,,,,
R_51abDb165ZTUFHf,diabetes,none,20,change_largest_target_profile_mismatches,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_influential_attributes_by_fixed_amount / change_largest_target_profile_mismatches / set_attributes_to_target_profile_values / change_most_influential_attributes_to_flip,one-SE simplest: change_largest_target_profile_mismatches; supported: change_most_influential_attributes_by_fixed_amount / change_largest_target_profile_mismatches / set_attributes_to_target_profile_values / change_most_influential_attributes_to_flip,prototype,attribution / prototype,0.07217021560203839,0.6333333333333333,1.0,0.4,0.06411862866522255,0.008051586936815833,1,,7,0,0.06411862866522255,0.7833333333333333,0.8333333333333334,1,0.975,0.0,0.07217021560203839,0.6333333333333333,1.0,1,,0.01249426222232454,0.08035676647900578,0.6833333333333333,1.0,1,,0.0166153872244733,0.08332036609613878,0.5833333333333333,1.0,1,,0.01748807211716199,0.1281465537209297,0.4235714285714286,0.8611111111111112,,,0.016794000687080524,0.07721731779139275,0.6333333333333333,1.0,1,,0.013285713560864958,0.13973944554096632,0.3833333333333333,1.0,1,,0.025357819839454156,,,,,,
R_5HLRfLxkWz9Ek7L,diabetes,none,20,change_largest_target_profile_mismatches,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_influential_attributes_by_fixed_amount / change_largest_target_profile_mismatches,one-SE simplest: change_largest_target_profile_mismatches; supported: change_most_influential_attributes_by_fixed_amount / change_largest_target_profile_mismatches,prototype,attribution / prototype,0.09394490287629673,0.6116666666666666,1.0,1.15,0.08870019402148012,0.005244708854816607,1,,7,0,0.08870019402148012,0.7150000000000001,1.0,1,0.575,0.0,0.09394490287629673,0.6116666666666666,1.0,1,,0.006367026095711812,0.10265178246425925,0.595,1.0,1,,0.007082977423078923,0.10177969784481229,0.5616666666666666,1.0,1,,0.00734918729543748,0.11580899466913364,0.5811111111111111,0.9583333333333333,,,0.013901369652685496,0.10307294368153272,0.6116666666666666,1.0,1,,0.008766029584526745,0.1262494458068862,0.44833333333333336,0.9285714285714286,1,,0.015242233432770482,,,,,,
R_5QQwLvXuHGLxlYO,diabetes,none,20,change_largest_target_profile_mismatches,change_largest_target_profile_mismatches,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_largest_target_profile_mismatches / change_most_influential_attributes_by_fixed_amount,one-SE simplest: change_largest_target_profile_mismatches; supported: change_largest_target_profile_mismatches / change_most_influential_attributes_by_fixed_amount,prototype,attribution / prototype,0.07292336836636619,0.6866666666666668,1.0,0.6,0.07292336836636619,0.008676371087154938,2,,7,0,0.08159973945352113,0.7166666666666666,1.0,1,0.6,0.01142677526734419,0.07292336836636619,0.6866666666666668,1.0,2,,0.0,0.10143187542223024,0.4666666666666666,1.0,1,,0.012597224176571097,0.10044008006810504,0.4416666666666666,1.0,1,,0.012189607272147164,0.0870353368190351,0.6336904761904762,1.0,,,0.005327468360114052,0.08582743435502398,0.6866666666666668,1.0,2,,0.004856408568913163,0.12270700679979796,0.4583333333333333,1.0,1,,0.018323967072130916,,,,,,
R_5r268P90U2CYWCh,diabetes,none,20,change_most_influential_attributes_by_fixed_amount,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,2,change_most_influential_attributes_by_fixed_amount,one-SE simplest: change_most_influential_attributes_by_fixed_amount (only supported strategy),attribution,attribution,0.031612136092132,0.08333333333333333,1.0,0.05,0.031612136092132,0.035449459407449986,1,0.025,7,0,0.031612136092132,0.08333333333333333,1.0,1,0.025,0.0,0.11388874106685624,0.13333333333333333,1.0,1,,0.012481220300963108,0.06706159549958199,0.08333333333333333,1.0,1,,0.009507082592772964,0.06821665242874274,0.13333333333333333,1.0,1,,0.009442745515848084,0.15892124512759814,0.29333333333333333,0.9285714285714286,,,0.01755822133977564,0.1273527791514665,0.13333333333333333,1.0,1,,0.012214424016532516,0.09819957609904226,0.3333333333333333,0.7142857142857143,1,,0.00957649828331966,,,,,,
R_6CUEuxO70kStaT8,diabetes,none,20,change_most_contributing_attributes,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_influential_attributes_by_fixed_amount / change_most_contributing_attributes / change_most_influential_attributes_to_flip,one-SE simplest: change_most_contributing_attributes; supported: change_most_influential_attributes_by_fixed_amount / change_most_contributing_attributes / change_most_influential_attributes_to_flip,attribution,attribution,0.06647590862365488,0.45,1.0,1.35,0.061505861152382005,0.004970047471272873,1,,7,0,0.061505861152382005,0.475,1.0,1,0.1,0.0,0.10739416803472623,0.475,1.0,1,,0.012071046127621205,0.06762614139399412,0.4,1.0,1,,0.008223516791039455,0.06647590862365488,0.45,1.0,1,,0.008441405160328094,0.12950059250665363,0.6253571428571428,1.0,,,0.015104534419265594,0.12085820611933648,0.475,1.0,1,,0.01235022970894675,0.09500196229436228,0.5333333333333332,0.9375,1,,0.01174139140537255,,,,,,
R_6JlOnYGay7Tupxv,diabetes,none,20,change_most_contributing_attributes,change_most_contributing_attributes,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_contributing_attributes / change_most_influential_attributes_to_flip,one-SE simplest: change_most_contributing_attributes; supported: change_most_contributing_attributes / change_most_influential_attributes_to_flip,attribution,attribution,0.07863468319442994,0.465,1.0,1.45,0.07863468319442994,0.002259797501557456,1,,7,0,0.09377510985226874,0.44833333333333336,1.0,1,0.35,0.00860503172924851,0.1375451315428464,0.35500000000000004,1.0,1,,0.013177667647294984,0.0808944806959874,0.41500000000000004,1.0,1,,0.0026189777400756993,0.07863468319442994,0.465,1.0,1,,0.0,0.11908867609380014,0.5762301587301588,0.9629629629629629,,,0.01540839501708969,0.12980837643123952,0.44833333333333336,1.0,1,,0.00913252079755933,0.11209586973674317,0.46499999999999997,0.9333333333333333,1,,0.013484326893411438,,,,,,
R_6QGVIlAaZJVe2NH,diabetes,none,20,change_most_contributing_attributes,change_most_contributing_attributes,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_contributing_attributes / change_most_influential_attributes_to_flip / change_largest_target_profile_mismatches,one-SE simplest: change_most_contributing_attributes; supported: change_most_contributing_attributes / change_most_influential_attributes_to_flip / change_largest_target_profile_mismatches,attribution,attribution / prototype,0.0896505419654107,0.4666666666666666,1.0,1.3,0.0896505419654107,0.000991795354125205,1,,7,0,0.11144949717992692,0.6783333333333333,1.0,2,0.325,0.013458546313736504,0.09373777909336571,0.6583333333333334,1.0,2,,0.012137521441530776,0.0906423373195359,0.4916666666666666,1.0,1,,0.0014444494827417157,0.0896505419654107,0.4666666666666666,1.0,1,,0.0,0.10857003355689729,0.561547619047619,1.0,,,0.00960224836840289,0.13222141203384857,0.5583333333333332,1.0,2,,0.01152777897722025,0.13945014062802338,0.5249999999999999,0.9333333333333333,1,,0.015138390112798092,,,,,,
R_6uFIhpcz7wUMe8V,diabetes,none,20,change_most_influential_attributes_by_fixed_amount,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,2,change_most_influential_attributes_by_fixed_amount,one-SE simplest: change_most_influential_attributes_by_fixed_amount (only supported strategy),attribution,attribution,0.06706602406286401,0.45,0.0,0.0,0.06706602406286401,0.04035337669918673,1,0.025,7,0,0.06706602406286401,0.45,0.0,1,0.025,0.0,0.16010575077180822,0.3,0.0,1,,0.01041115428852971,0.10741940076205074,0.3,0.0,1,,0.009150317644970431,0.10911499823175153,0.2,0.0,1,,0.008907532009690959,0.22720819710437073,0.3383333333333333,0.14285714285714285,,,0.017536668670491615,0.1735697888564185,0.3,0.0,1,,0.009839833804868917,0.14767157992855628,0.25,0.0,1,,0.0056837809658698115,,,,,,
R_75FxIuXMbqOG2Ma,diabetes,none,20,change_most_contributing_attributes,change_most_contributing_attributes,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_contributing_attributes / change_most_influential_attributes_by_fixed_amount / change_most_influential_attributes_to_flip,one-SE simplest: change_most_contributing_attributes; supported: change_most_contributing_attributes / change_most_influential_attributes_by_fixed_amount / change_most_influential_attributes_to_flip,attribution,attribution,0.1890487423845687,0.2666666666666667,0.8181818181818182,2.0,0.1890487423845687,9.939392172933492e-05,1,,7,0,0.18914813630629804,0.6605952380952381,0.7499999999999999,3,0.025,0.012830299166087376,0.22021774738865152,0.3666666666666667,0.6923076923076923,1,,0.01071911325287238,0.19130853988612617,0.28666666666666674,0.6666666666666666,1,,0.0026189777400757045,0.1890487423845687,0.2666666666666667,0.8181818181818182,1,,0.0,0.23480284457211292,0.6969444444444444,0.7026315789473684,,,0.00931724633566237,0.2317263357198193,0.3666666666666667,0.6923076923076923,1,,0.012521460599689904,0.2335145054852455,0.33000000000000007,0.6666666666666666,1,,0.013448912777436903,,,,,,
R_7EgIkNJWJx5bENy,diabetes,none,20,change_most_influential_attributes_to_flip,change_most_influential_attributes_to_flip,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_influential_attributes_to_flip,one-SE simplest: change_most_influential_attributes_to_flip (only supported strategy),attribution,attribution,0.06740117230052996,0.5666666666666665,1.0,1.0,0.06740117230052996,0.0029635996171330087,1,,7,0,0.08712499645016372,0.5999999999999999,1.0,1,0.425,0.0058136729952591604,0.08053565104442324,0.7099999999999999,0.9473684210526315,2,,0.008985140689481193,0.06740117230052996,0.5666666666666665,1.0,1,,0.0,0.07036477191766297,0.4666666666666667,1.0,1,,0.0025902385431391824,0.10118667374844345,0.559404761904762,0.9473684210526315,,,0.01141380826440771,0.10010376549471449,0.5833333333333333,0.9375,1,,0.008771500597509517,0.11553380332458221,0.41666666666666663,1.0,1,,0.015628471764244253,,,,,,
R_7MPg9bDimuPVBIZ,diabetes,none,20,change_most_influential_attributes_by_fixed_amount,change_most_influential_attributes_by_fixed_amount,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,2,change_most_influential_attributes_by_fixed_amount,one-SE simplest: change_most_influential_attributes_by_fixed_amount (only supported strategy),attribution,attribution,0.10552854701283876,0.7816666666666666,1.0,0.35,0.10552854701283876,0.036341594110892994,2,0.5499999999999999,7,0,0.10552854701283876,0.7816666666666666,1.0,2,0.5499999999999999,0.0,0.14187014112373175,0.7249999999999999,1.0,2,,0.017055501595315558,0.16928734446027222,0.48666666666666664,1.0,1,,0.019400644739080247,0.16829554910614702,0.4616666666666667,1.0,1,,0.019177486273668082,0.15114297145895242,0.6518253968253969,1.0,,,0.019143951487786963,0.1522168840882659,0.7249999999999999,1.0,2,,0.018684946541270127,0.1947723063686652,0.41166666666666674,1.0,1,,0.03342398605133784,,,,,,
R_7b1EBSWXsqGvAlj,diabetes,none,20,change_most_contributing_attributes,change_most_contributing_attributes,fewest fitted parameters within paired one-SE support set; CV loss breaks complexity ties,1,change_most_contributing_attributes / change_most_influential_attributes_to_flip,one-SE simplest: change_most_contributing_attributes; supported: change_most_contributing_attributes / change_most_influential_attributes_to_flip,attribution,attribution,0.07574798647838009,0.5033333333333333,1.0,1.05,0.07574798647838009,0.000991795354125219,1,,7,0,0.12053640840918396,0.5099999999999999,0.96875,1,0.325,0.007028443229751346,0.08674004984210296,0.6716666666666666,1.0,2,,0.010040863868710873,0.07673978183250531,0.5366666666666666,1.0,1,,0.0014444494827417164,0.07574798647838009,0.5033333333333333,1.0,1,,0.0,0.10422652607030469,0.5413492063492064,1.0,,,0.010258924326668133,0.12808002142216768,0.5249999999999999,1.0,2,,0.010087260798448629,0.13142414636015826,0.38666666666666666,1.0,1,,0.015171973963522696,,,,,,
