participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,No Diabetes,,5,160103,9.979,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,Diabetes,,6,160102,7.278,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,Diabetes,,7,160108,21.202,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,No Diabetes,,8,160109,19.078,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,No Diabetes,,9,160110,21.142,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,Diabetes,,10,160107,9.445,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,No Diabetes,,11,160111,7.705,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,training,Diabetes,,12,160106,7.759,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,1,,,,,,,,,,0,,,,,,,
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160201,37.96,"""Glucose"" - 187(0.956810066315) -> 114(0.336167318483)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 148(0.230965932525)
""BMI"" - 36.4(0.561955605507) -> 26.66384(0.22)
""Age"" - 36(0.405405405405)",,0.4,1.0698325363,No Diabetes,1,1.13271301143,1.00978194599e-05,0.943125899802,0.943115801983,,,1,-0.620642747832,0,-0.107234182958,-0.341955605507,0,1,0,1,1,0,0.881554607831,0,far from boundary,0.443125899802,,0.666666666667,1,1,,1,0.925280927779,0.281142117469,0.04764651755,-0.233495599919,,,0,,,,,,,0.925280927779
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160200,16.731,"""Glucose"" - 154(0.676245536473) -> 114(0.336167318483)
""Blood Pressure"" - 72(0.521739130435) -> 69(0.45652173913)
""Insulin"" - 126(0.18559762435) -> 104(0.140229316176)
""BMI"" - 31.3(0.382832256252) -> 26.0944(0.2)
""Age"" - 37(0.432432432432)",,0.2,0.633496173721,No Diabetes,1,0.576991438501,0.011786029432,0.994216548942,0.98243051951,,,1,-0.34007821799,-0.0652173913043,-0.0453683081745,-0.182832256252,0,1,1,1,1,0,1.55080734543,0,far from boundary,0.494216548942,,0.666666666667,1,1,,1,0.948485830367,0.0980127823706,0.126958070464,0.0289452880931,,,0,,,,,,,0.948485830367
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160203,25.561,"""Glucose"" - 161(0.735759224622) -> 109(0.293657541234)
""Blood Pressure"" - 68(0.434782608696) -> 64(0.347826086957)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255) -> 23.2472(0.1)
""Age"" - 47(0.702702702703)",,0.4,0.608181554382,No Diabetes,1,0.450050202013,0.0154053958182,0.999993234676,0.984587838858,,,1,-0.442101683387,-0.0869565217391,0,-0.0791233492554,0,1,1,0,1,0,1.61890447312,0,far from boundary,0.499993234676,,0.666666666667,1,1,,1,0.89257208538,0.0605519329641,0.229842960042,0.169291027078,,,0,,,,,,,0.872642393803
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160202,17.539,"""Glucose"" - 125(0.429688828431) -> 102(0.234143853086)
""Blood Pressure"" - 70(0.478260869565) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 27.518(0.25)
""Age"" - 41(0.540540540541)",,0.4,0.473526699571,No Diabetes,1,0.47353957909,0.0226086726886,0.99999904264,0.977390369952,,,1,-0.195544975344,-0.152173913043,0,-0.125807811183,0,1,1,0,1,0,2.06406601959,0,far from boundary,0.49999904264,,0.666666666667,1,1,,1,0.928757173837,0.0569726484831,0.229125089006,0.172152440523,,,0,,,,,,,0.884556151326
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160213,23.272,"""Glucose"" - 117(0.361673184833) -> 106(0.268151674885)
""Blood Pressure"" - 88(0.869565217391) -> 60(0.260869565217)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 27.518(0.25)
""Age"" - 40(0.513513513514)",,0.4,0.947440539474,No Diabetes,1,0.947436415083,0.00760236055804,0.999581274233,0.991978913675,,,1,-0.0935215099473,-0.608695652174,0,-0.245223377353,0,1,1,0,1,0,1.04700914975,0,far from boundary,0.499581274233,,0.666666666667,1,1,,1,0.928031318187,0.0929170929375,0.117243217903,0.0243261249657,,,0,,,,,,,0.861348297539
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160210,16.112,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 66(0.391304347826)
""Insulin"" - 215(0.369133052875) -> 157(0.24952569496)
""BMI"" - 39.4(0.66732228154) -> 25.80968(0.19)
""Age"" - 43(0.594594594595)",,0.4,0.770842682933,No Diabetes,1,0.570846807324,0.00206481615935,0.999900230197,0.997835414038,,,1,0,-0.173913043478,-0.119607357915,-0.47732228154,0,0,1,1,1,0,1.29447348484,0,far from boundary,0.499900230197,,0.666666666667,1,1,,1,0.935025904352,0.0664632820126,0.123287729462,0.0568244474499,,,0,,,,,,,0.883598260259
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160214,17.147,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 71(0.5)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 26.66384(0.22)
""Age"" - 41(0.540540540541)",,0.6,0.178878532074,No Diabetes,1,0.178776065452,0.00403975635919,0.902830354575,0.898790598216,,,1,0,-0.0652173913043,0,-0.11366114077,0,0,1,0,1,0,5.02458616915,0,far from boundary,0.402830354575,,0.666666666667,1,1,,1,0.964224293585,0.0501717968156,0.0377915628443,-0.0123802339713,,,0,,,,,,,0.905027972067
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160211,13.81,"""Glucose"" - 145(0.599727937426) -> 127(0.44669273933)
""Blood Pressure"" - 80(0.695652173913) -> 65(0.369565217391)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 24.95552(0.16)
""Age"" - 40(0.513513513514)",,0.4,0.933761098141,No Diabetes,1,0.733778102052,0.0173759567743,0.997013763146,0.979637806372,,,1,-0.153035198096,-0.326086956522,0,-0.454638943523,0,1,1,0,1,0,1.04913109822,0,far from boundary,0.497013763146,,0.666666666667,1,1,,1,0.924445166756,0.0747170723186,0.15004158853,0.0753245162112,,,0,,,,,,,0.906982228341
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160212,13.766,"""Glucose"" - 111(0.310661452134) -> 107(0.276653630335)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 186(0.309329373917)
""BMI"" - 37.1(0.586541163248) -> 25.80968(0.19)
""Age"" - 56(0.945945945946)",,0.4,0.473855097396,No Diabetes,1,0.587238748307,0.0145223683682,0.996896499428,0.98237413106,,,1,-0.034007821799,0,-0.0433061123484,-0.396541163248,0,1,0,1,1,0,2.07315303024,0,far from boundary,0.496896499428,,0.666666666667,1,1,,1,0.905228980521,0.0372518432215,0.0739427201668,0.0366908769453,,,0,,,,,,,0.831335363349
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160204,17.917,"""Glucose"" - 125(0.429688828431) -> 113(0.327665363033)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.8,0.102023465397,No Diabetes,1,0.102036344916,0.0314886929294,0.976485750808,0.944997057879,,,1,-0.102023465397,0,0,0,0,1,0,0,0,0,9.26254616231,0,far from boundary,0.476485750808,,0.666666666667,1,1,,1,0.97959530692,0.0395820491408,0.0444606997897,0.00487865064889,,,0,,,,,,,0.909002078518
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160216,40.824,"""Glucose"" - 151(0.650739670124) -> 120(0.387179051182)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697) -> 24.6708(0.15)
""Age"" - 28(0.189189189189)",,0.6,0.64390622164,No Diabetes,0,0.844000439479,0.0575860454833,0.319721876104,0.262135830621,,,1,-0.263560618942,0,0,-0.380345602697,0,1,0,0,1,0,0.407102496934,1,near boundary,0.180278123896,,0.666666666667,1,0,,1,0.961791961777,0.034821278767,0.0306614525469,-0.0041598262201,,,0,,,,,,,0.869402590287
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160219,31.02,"""Glucose"" - 139(0.548716204727) -> 91(0.140622343139)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 104(0.140229316176)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135)",,0.6,0.482332911328,No Diabetes,0,0.690539361667,0.051363697101,0.000871848105033,-0.050491848996,,,0,-0.408093861588,0,-0.0742390497402,0,0,1,0,1,0,0,-0.104682570503,1,near boundary,0.499128151895,,0.666666666667,1,0,,1,0.953239924433,0.038863565943,0.215620396603,0.17675683066,,,0,,,,,,,0.863914504909
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160218,22.8,"""Glucose"" - 154(0.676245536473) -> 90(0.132120387689)
""Blood Pressure"" - 74(0.565217391304) -> 64(0.347826086957)
""Insulin"" - 193(0.3237647447) -> 104(0.140229316176)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.4,0.945051881656,No Diabetes,0,1.14513321998,0.0239115963161,2.49041871569e-08,-0.0239115714119,,,0,-0.544125148784,-0.217391304348,-0.183535428524,0,0,1,1,1,0,0,-0.0253018610682,0,far from boundary,0.499999975096,,0.666666666667,1,0,,1,0.943978865423,0.0818222236912,0.244037642531,0.16221541884,,,0,,,,,,,0.895134840109
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160206,36.839,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 76(0.608695652174)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",,0.8,0.0869565217391,No Diabetes,0,0.764695644981,2.60449439793e-11,1.79522019472e-09,1.76917525074e-09,,,1,0,-0.0869565217391,0,0,0,0,1,0,0,0,2.03455153835e-08,0,far from boundary,0.499999998205,,0.666666666667,1,0,,1,0.982608695652,0.558946397893,0.508273101706,-0.0506732961872,,,0,,,,,,,0.925139983075
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160209,19.632,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043) -> 71(0.5)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.8,0.152173913043,No Diabetes,0,0.464563079222,4.04768338846e-06,5.87411136399e-08,-3.98894227482e-06,,,0,0,-0.152173913043,0,0,0,0,1,0,0,0,-2.62130492346e-05,0,far from boundary,0.499999941259,,0.666666666667,1,0,,1,0.969565217391,0.215219871146,0.309043957568,0.0938240864226,,,0,,,,,,,0.941843837095
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160205,29.325,"""Glucose"" - 100(0.217139942187) -> 83(0.0726066995409)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 70(0.0701146580879)
""BMI"" - 19.5(0) -> 21.53888(0.04)
""Age"" - 28(0.189189189189)",,0.4,0.234025942473,No Diabetes,0,0.537086633535,4.55950587885e-06,2.20339679835e-09,-4.55730248206e-06,,,0,-0.144533242646,0,0.0494926998268,0.04,0,1,0,1,1,0,-1.94734926987e-05,0,far from boundary,0.499999997797,,0.666666666667,1,0,,1,0.93597791846,0.284435118814,0.437082884802,0.152647765988,,,0,,,,,,,0.925421340237
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160215,30.838,"""Glucose"" - 117(0.361673184833) -> 111(0.310661452134)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 99(0.129918337045)
""BMI"" - 33.8(0.470637819612) -> 29.51104(0.32)
""Age"" - 27(0.162162162162)",,0.4,0.216084923094,No Diabetes,0,0.314040329394,0.077624123637,0.0316903737273,-0.0459337499098,,,0,-0.0510117326985,0,-0.0144353707828,-0.150637819612,0,1,0,1,1,0,-0.212572673984,1,near boundary,0.468309626273,,0.666666666667,1,0,,1,0.94935181318,0.0606767911965,0.143507895931,0.0828311047343,,,0,,,,,,,0.828262364087
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160208,16.345,"""Glucose"" - 126(0.43819078388) -> 106(0.268151674885)
""Blood Pressure"" - 74(0.565217391304) -> 65(0.369565217391)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393) -> 23.81664(0.12)
""Age"" - 39(0.486486486486)",,0.4,0.438863522301,No Diabetes,0,0.638944860621,0.0118459203727,5.52483937488e-08,-0.0118458651243,,,0,-0.170039108995,-0.195652173913,0,-0.0731722393931,0,1,1,0,1,0,-0.0269921388367,0,far from boundary,0.499999944752,,0.666666666667,1,0,,1,0.924742782315,0.0900870805017,0.380745777732,0.29065869723,,,0,,,,,,,0.924742782315
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160217,18.709,"""Glucose"" - 112(0.319163407584) -> 102(0.234143853086)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 75(0.0804256372185)
""BMI"" - 34.1(0.481174487216) -> 26.66384(0.22)
""Age"" - 26(0.135135135135)",,0.4,0.385375762409,No Diabetes,0,0.593466866606,0.155856767991,0.00755286201195,-0.148303905979,,,0,-0.0850195544975,0,-0.0391817206962,-0.261174487216,0,1,0,1,1,0,-0.384829354737,1,near boundary,0.492447137988,,0.666666666667,1,0,,1,0.958545445727,0.030760691058,0.123356927705,0.0925962366469,,,0,,,,,,,0.901765821343
R_7DtIw0Gr58M4CAa,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160207,20.053,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 72(0.521739130435)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 26.66384(0.22)
""Age"" - 38(0.459459459459)",,0.6,0.174700514312,No Diabetes,0,0.435534784838,3.06571688036e-06,3.44024452703e-07,-2.72169242765e-06,,,0,0,-0.0434782608696,0,-0.131222253442,0,0,1,0,1,0,-1.5579189554e-05,0,far from boundary,0.499999655976,,0.666666666667,1,0,,1,0.965059897137,0.204135275223,0.310614977114,0.106479701891,,,0,,,,,,,0.959976368371
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,1,160110,18.071,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,Diabetes,,2,160107,13.804,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,Diabetes,,3,160108,26.244,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,4,160109,55.211,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,Diabetes,,5,160106,60.404,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,6,160111,43.442,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,Diabetes,,7,160102,43.089,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,8,160104,5.311,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,9,160103,9.102,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,Diabetes,,10,160101,7.95,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_7L78tZJ3cQDgpFH,diabetes,counterfactual,training,No Diabetes,,11,160105,8.864,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
