row_id,sqft_living,bedrooms,bathrooms,floors,grade,target
9906,2420,5,2.5,1.0,7,0
9907,2820,6,2.5,1.0,8,1
9908,3710,5,3.25,2.0,8,1
9909,1770,3,2.25,2.0,7,0
9910,1260,3,2.0,1.0,7,1
9911,2330,2,1.75,1.0,7,1
9912,2490,4,2.75,1.5,7,1
9913,4090,6,3.75,2.0,9,1
9914,2800,4,2.5,2.0,8,1
9915,2440,4,3.0,2.0,8,1
9916,2540,4,3.0,1.0,9,0
9917,1600,3,2.5,2.0,7,0
9918,2680,4,2.75,1.0,7,0
9919,1220,3,1.5,1.0,7,0
9920,1550,3,1.75,1.5,7,1
9921,2080,3,2.0,1.0,7,1
9922,5000,5,5.0,2.0,10,1
9923,630,1,1.0,1.0,5,0
9924,1070,3,1.0,1.0,6,0
9925,1900,2,1.75,1.0,7,1
9926,2960,3,2.5,2.0,8,1
9927,1490,3,2.0,2.0,6,0
9928,1500,3,1.5,1.0,7,0
9929,2410,4,2.5,2.0,7,0
9930,2000,3,1.0,1.0,7,1
9931,1140,3,1.5,1.0,7,0
9932,1120,3,1.0,1.0,7,0
9933,2900,3,2.25,2.0,9,1
9934,3220,4,2.25,2.0,8,0
9935,2500,5,2.75,1.0,8,1
9936,1610,3,2.25,1.0,7,0
9937,2250,4,2.75,1.5,8,1
9938,1240,1,2.0,2.0,6,0
9939,1660,2,2.25,2.0,7,0
9940,2080,3,1.75,1.0,7,1
9941,1880,3,2.25,2.0,8,0
9942,1050,4,1.5,1.0,7,0
9943,1480,3,1.75,1.0,7,0
9944,2420,4,2.5,2.0,7,1
9945,2190,4,2.5,1.0,7,0
9946,2660,4,2.5,2.0,9,1
9947,2430,3,2.5,2.0,7,0
9948,770,2,1.0,1.0,7,1
9949,3060,3,1.0,1.0,8,1
9950,2920,4,2.75,2.0,9,1
9951,1370,3,1.0,1.0,7,1
9952,1870,3,2.5,2.0,8,0
9953,1800,4,2.0,1.5,7,1
9954,2100,5,3.0,1.0,7,0
9955,2530,5,2.25,2.0,7,1
9956,3290,4,2.5,2.0,9,1
9957,1890,4,2.5,2.0,7,0
9958,1680,3,1.75,1.0,7,1
9959,2170,3,2.5,2.0,8,0
9960,1200,3,1.75,1.0,7,0
9961,2990,4,2.5,2.0,8,1
9962,3770,4,2.75,2.0,9,1
9963,1020,2,1.0,1.0,7,0
9964,1700,3,1.5,1.0,7,0
9965,1550,4,1.0,1.5,7,1
9966,1680,3,1.75,1.0,8,1
9967,1680,3,2.25,2.0,7,0
9968,1910,4,2.5,1.0,8,1
9969,3160,5,3.25,1.0,7,1
9970,2020,3,1.5,1.0,6,1
9971,3210,4,3.75,2.0,8,1
9972,2350,3,2.25,1.0,7,1
9973,1910,4,2.5,2.0,8,0
9974,840,2,1.0,1.0,5,0
9975,2620,4,2.25,1.0,9,1
9976,1220,4,1.5,1.0,7,0
9977,1060,3,1.0,1.0,6,0
9978,2200,4,2.5,1.0,8,1
9979,2120,2,1.75,1.0,6,1
9980,1250,3,1.0,1.0,7,0
9981,1440,3,1.75,1.0,7,1
9982,1890,4,2.25,1.0,8,1
9983,1140,3,1.0,1.0,7,0
9984,2840,5,3.0,1.0,7,0
9985,1880,6,3.0,1.0,7,0
9986,750,2,1.0,1.0,6,0
9987,1630,3,1.75,1.0,7,0
9988,1720,5,1.5,1.0,7,0
9989,1600,3,2.5,3.0,8,1
9990,1230,3,2.25,1.5,7,0
9991,1610,3,1.5,1.0,7,0
9992,1320,4,2.5,1.0,7,1
9993,2180,6,3.0,2.0,7,0
9994,2190,4,2.25,2.0,8,1
9995,1490,3,1.0,1.5,7,1
9996,1463,3,2.0,3.0,7,0
9997,1800,3,2.5,2.0,8,1
9998,2880,4,2.75,1.5,9,1
9999,1250,3,1.75,1.0,7,1
10000,1670,3,2.75,3.0,9,1
10001,2000,4,1.75,1.0,7,0
10002,2280,4,1.75,1.5,7,1
10003,2110,4,2.5,2.0,9,1
10004,2520,4,2.5,1.0,8,1
10005,1590,3,1.0,1.0,7,1
10006,2100,5,2.5,1.0,8,0
10007,2090,4,2.75,1.0,6,0
10008,3390,4,2.5,2.0,10,1
10009,790,2,1.0,1.0,6,0
10010,1970,3,2.5,2.0,7,0
10011,2870,4,2.5,2.0,8,1
10012,1110,2,1.0,1.0,7,1
10013,1940,3,2.75,2.0,8,0
10014,720,2,1.0,1.0,6,0
10015,710,2,1.0,1.0,6,0
10016,1370,3,2.0,1.0,7,0
10017,2690,4,2.5,2.0,9,0
10018,3360,4,2.25,2.0,9,1
10019,1500,4,2.0,1.5,7,0
10020,2600,2,2.5,1.0,8,1
10021,1160,3,1.75,1.0,7,0
10022,1430,2,1.0,1.5,7,1
10023,1870,3,1.0,1.0,8,0
10024,2560,4,2.0,1.0,8,1
10025,1160,3,1.0,1.0,7,0
10026,1680,2,1.75,1.0,8,1
10027,2010,4,2.5,1.0,8,1
10028,2540,4,2.5,2.0,9,1
10029,3240,4,2.5,2.0,8,1
10030,2670,3,2.5,2.0,9,0
10031,1080,3,2.0,1.0,7,0
10032,1430,3,1.0,1.0,7,1
10033,1290,2,2.25,2.0,7,0
10034,1240,4,1.5,1.0,7,0
10035,1840,3,1.75,1.0,7,0
10036,1120,3,1.0,1.0,7,0
10037,2100,3,3.5,2.0,9,0
10038,2030,4,1.75,1.0,8,0
10039,2030,4,2.25,2.0,8,1
10040,890,2,1.0,1.0,7,1
10041,1750,3,1.75,1.0,7,1
10042,1300,3,1.0,1.0,7,0
10043,2650,4,2.5,2.0,11,1
10044,1750,3,1.75,1.0,7,0
10045,1440,3,3.0,3.5,8,0
10046,1700,3,2.75,1.0,7,1
10047,3920,4,2.5,2.0,10,1
10048,1470,3,2.25,1.0,7,0
10049,2520,5,2.75,1.5,8,1
10050,2140,3,1.75,1.0,8,1
10051,1550,3,1.75,1.0,7,1
10052,3180,4,2.5,2.0,11,1
10053,6510,5,4.25,2.0,11,1
10054,1440,2,2.0,1.5,7,1
10055,1150,3,1.0,1.0,7,0
10056,2320,4,2.5,2.0,8,0
10057,1230,3,2.0,1.0,7,0
10058,2060,4,2.5,2.0,7,0
10059,2783,3,2.0,2.0,8,1
10060,2140,4,2.5,2.0,8,0
10061,1420,3,2.75,2.0,8,0
10062,2090,3,1.75,1.0,7,0
10063,1320,2,1.75,1.5,7,0
10064,2300,4,2.5,1.0,8,0
10065,3050,4,1.5,1.0,8,1
10066,2960,3,2.25,1.0,10,1
10067,2520,5,2.75,1.0,8,1
10068,1740,2,1.75,1.0,8,1
10069,1300,2,1.0,1.0,7,0
10070,1170,3,1.0,1.0,7,0
10071,1946,4,3.25,2.0,7,1
10072,1250,2,1.0,1.0,7,1
10073,1230,2,1.5,2.0,7,0
10074,2180,4,2.5,2.0,8,1
10075,1740,3,1.75,1.0,7,0
10076,3830,4,2.5,2.0,8,1
10077,2250,3,2.0,1.0,8,1
10078,2590,3,2.75,2.0,9,1
10079,2090,3,2.5,1.5,9,1
10080,2400,3,1.5,1.0,8,1
10081,2260,4,2.25,2.0,7,0
10082,2910,4,2.5,2.0,8,1
10083,3640,5,3.0,2.0,8,1
10084,3770,4,2.75,2.0,8,1
10085,1600,3,2.0,1.0,7,1
10086,2110,3,2.5,2.0,7,0
10087,1720,3,2.5,2.0,7,0
10088,1100,3,1.0,1.0,5,0
10089,2620,4,2.5,2.0,9,1
10090,3090,5,2.5,1.0,8,1
10091,1890,3,2.5,2.0,8,1
10092,1850,3,1.75,1.0,8,1
10093,3100,4,2.5,2.0,10,1
10094,2506,4,2.5,2.0,8,0
10095,1700,4,1.0,1.0,7,1
10096,1550,3,2.0,1.5,7,0
10097,2200,4,2.75,1.0,7,1
10098,1890,3,2.5,2.0,7,0
10099,1140,3,1.0,1.0,7,0
10100,3740,4,2.0,2.0,9,1
10101,1940,3,2.25,1.0,8,0
10102,2130,3,2.5,2.0,8,1
10103,1470,2,1.0,1.0,7,0
10104,1070,2,1.0,1.0,7,1
10105,1680,4,1.75,1.0,7,0
10106,2730,3,2.25,2.0,9,1
10107,1890,3,1.75,1.0,8,1
10108,1080,1,1.0,1.0,6,0
10109,1440,3,1.75,1.5,6,0
10110,2540,4,2.75,1.0,7,0
10111,2300,3,2.0,1.0,8,1
10112,1690,3,2.0,1.0,7,0
10113,1800,3,1.75,1.0,8,1
10114,1770,4,2.25,2.0,8,1
10115,1190,3,2.0,1.5,6,0
10116,1320,3,1.75,1.0,7,0
10117,1290,3,1.0,1.0,7,0
10118,3000,4,2.5,2.0,8,1
10119,1358,3,2.25,3.0,7,0
10120,1220,3,1.5,1.5,7,1
10121,2720,2,2.5,2.0,7,1
10122,1060,3,1.5,1.0,6,0
10123,3020,4,2.5,2.0,9,1
10124,1640,3,2.0,2.0,7,0
10125,3870,5,3.75,2.0,10,1
10126,2860,4,2.25,1.0,8,1
10127,1740,4,2.5,1.0,7,0
10128,1140,3,2.0,1.0,7,1
10129,3290,4,3.0,2.0,9,0
10130,1210,3,1.0,1.0,7,0
10131,3320,5,2.25,1.0,9,1
10132,1350,2,2.0,1.0,8,0
10133,1990,3,2.25,2.0,8,0
10134,2060,4,2.5,1.0,7,1
10135,1460,3,1.0,1.5,7,1
10136,2250,4,1.75,1.0,8,1
10137,950,2,1.0,1.0,7,0
10138,3140,4,2.5,2.0,9,0
10139,3560,4,3.5,2.0,10,1
10140,1410,2,1.0,1.0,7,0
10141,2770,4,2.25,2.0,8,1
10142,1864,3,1.0,1.0,7,0
10143,1930,4,1.75,1.0,8,1
10144,3870,4,2.5,2.0,10,1
10145,2020,3,2.0,1.5,10,1
10146,1300,3,2.0,1.0,7,0
10147,3410,4,2.25,2.0,8,1
10148,2370,4,2.5,2.0,8,1
10149,2770,5,3.5,2.0,9,1
10150,1250,3,1.75,1.0,7,0
10151,1690,3,2.5,2.0,8,0
10152,3040,4,2.5,2.0,10,1
10153,2710,3,2.5,2.0,7,0
10154,1190,3,2.25,1.0,7,0
10155,2300,3,2.5,2.0,9,1
10156,1360,4,1.0,1.0,7,0
10157,1500,3,1.0,1.0,6,0
10158,1610,4,2.0,1.0,7,1
10159,1420,4,1.75,2.0,7,0
10160,1750,3,1.5,1.0,7,1
10161,1510,3,2.5,2.0,7,0
10162,2330,4,2.5,2.0,8,1
10163,2690,5,3.5,2.0,8,1
10164,1700,5,1.5,1.5,7,1
10165,1020,3,1.0,1.0,7,1
10166,1160,3,1.0,1.0,7,0
10167,2450,4,2.25,2.0,8,1
10168,2010,3,2.25,2.0,8,1
10169,1370,2,1.75,1.0,8,0
10170,1370,3,1.0,1.5,7,1
10171,1990,3,3.0,1.0,7,0
10172,2790,4,2.5,2.0,9,1
10173,780,2,1.0,1.0,6,0
10174,2240,4,2.0,1.0,8,1
10175,2210,3,2.0,1.0,8,0
10176,1390,4,1.0,1.0,7,1
10177,1800,3,2.0,2.0,8,1
10178,3320,6,3.0,1.0,8,0
10179,1960,4,2.5,1.0,6,0
10180,850,2,1.0,1.0,7,1
10181,2980,4,2.5,2.0,10,1
10182,1980,4,1.75,1.0,8,1
10183,790,2,1.0,1.0,6,0
10184,1800,3,2.5,2.0,7,1
10185,2260,4,2.0,1.0,9,1
10186,800,2,1.5,2.0,7,0
10187,2490,4,2.0,1.5,8,1
10188,1610,4,2.5,2.0,7,0
10189,1850,4,1.75,1.0,7,0
10190,1850,4,1.75,1.0,7,0
10191,1920,4,1.0,1.5,7,1
10192,1740,3,2.5,2.0,8,1
10193,1430,3,2.25,2.0,8,1
10194,1420,3,1.5,1.0,6,0
10195,1420,3,1.5,1.0,6,0
10196,1560,3,2.5,2.0,7,0
10197,2030,4,2.25,1.0,7,0
10198,3280,5,2.5,2.0,9,1
10199,1360,3,1.75,1.0,8,0
10200,1180,3,1.0,1.0,7,0
10201,1940,3,2.5,1.0,8,0
10202,1300,2,1.75,2.0,7,0
10203,1650,3,2.25,2.0,7,0
10204,1140,3,1.5,2.0,7,0
10205,2540,3,2.5,2.0,10,1
10206,3440,4,2.75,2.0,10,1
10207,1800,3,1.75,1.0,7,0
10208,1260,2,2.25,3.0,8,1
10209,2370,4,2.25,1.0,8,1
10210,1520,3,1.0,1.5,7,0
10211,1750,4,2.0,1.0,7,0
10212,2680,3,1.5,2.0,8,1
10213,1590,3,2.5,2.0,7,0
10214,1560,4,1.75,1.0,7,0
10215,2000,3,2.5,2.0,8,0
10216,2380,3,1.75,1.5,8,0
10217,2230,2,1.0,2.0,7,0
10218,2820,5,2.5,2.0,8,0
10219,1570,3,1.0,1.5,5,0
10220,1845,3,3.0,2.0,8,1
10221,830,2,1.0,1.0,6,0
10222,830,2,1.0,1.0,6,0
10223,2030,4,2.5,2.0,8,0
10224,1430,3,2.5,1.5,7,1
10225,1510,3,1.0,1.0,6,0
10226,1510,3,1.0,1.0,6,0
10227,1610,3,1.75,1.0,8,0
10228,1600,3,1.5,1.5,8,1
10229,1420,3,1.0,1.0,7,1
10230,1660,3,2.0,2.0,8,0
10231,4230,5,4.0,2.0,8,1
10232,3310,4,3.0,2.5,9,1
10233,2470,4,2.5,1.0,7,1
10234,1040,3,1.0,1.0,7,0
10235,1850,4,1.75,1.0,7,0
10236,4610,3,3.0,2.0,8,1
10237,2480,4,2.5,2.0,8,1
10238,2130,3,1.75,1.0,8,1
10239,2350,4,2.75,2.0,7,0
10240,920,3,1.0,1.0,6,0
10241,920,3,1.0,1.0,6,0
10242,1780,4,2.0,1.0,7,0
10243,2690,7,4.0,1.0,8,1
10244,3010,4,2.5,2.5,8,1
10245,3180,5,2.0,1.0,8,1
10246,4120,4,3.0,2.0,11,1
10247,1280,3,1.0,1.0,7,0
10248,1690,4,2.75,1.5,7,1
10249,2320,4,2.5,2.0,7,1
10250,3090,5,3.75,2.0,8,1
10251,5050,5,3.5,2.0,11,1
10252,1640,4,1.0,1.0,7,0
10253,2170,4,2.25,1.0,8,1
10254,3140,4,2.5,2.0,8,0
10255,1090,2,1.0,1.0,7,0
10256,1930,3,1.75,1.0,8,1
10257,2100,5,2.5,1.0,7,0
10258,3110,4,3.0,2.0,9,1
10259,930,3,1.0,1.0,6,1
10260,2050,4,2.25,2.0,8,1
10261,1160,3,1.0,1.0,6,0
10262,1820,3,2.75,2.0,7,1
10263,2110,4,2.5,2.0,8,0
10264,870,2,1.0,1.0,6,0
10265,1080,2,1.5,1.0,6,0
10266,1260,3,2.0,2.0,6,0
10267,900,2,1.0,1.0,6,1
10268,750,2,1.0,1.0,6,0
10269,1800,3,2.25,1.0,8,0
10270,2220,4,2.25,1.0,9,1
10271,1390,2,1.0,1.0,6,0
10272,2160,4,3.5,2.0,8,1
10273,1840,3,2.25,1.0,8,0
10274,1690,2,2.0,2.0,7,1
10275,2650,4,2.5,2.0,8,0
10276,1120,4,1.0,1.0,7,0
10277,2500,4,2.5,1.0,7,0
10278,2220,4,2.5,2.0,7,0
10279,1260,3,1.75,1.0,7,0
10280,1480,3,1.0,1.5,6,0
10281,930,2,1.5,1.0,7,1
10282,2780,3,2.75,1.5,8,1
10283,2770,5,2.75,1.0,7,0
10284,1530,3,1.5,1.0,7,0
10285,2140,3,2.25,1.0,8,1
10286,4600,4,2.75,1.0,10,1
10287,1760,4,1.0,1.0,7,0
10288,1760,4,1.0,1.0,7,0
10289,3110,4,2.5,2.0,9,1
10290,2260,3,1.75,1.0,8,1
10291,1460,3,2.0,1.0,7,1
10292,2050,3,2.25,1.0,7,1
10293,2340,4,2.5,1.0,8,1
10294,1230,3,1.5,1.0,6,0
10295,1880,3,2.25,1.0,8,1
10296,1280,3,1.75,1.5,7,1
10297,3660,4,2.75,2.0,9,1
10298,1650,3,2.5,2.0,7,1
10299,1960,2,1.0,1.5,6,0
10300,1580,3,2.5,2.0,7,0
10301,2490,4,2.5,2.0,8,0
10302,2000,4,2.5,2.0,8,1
10303,1550,4,1.75,1.0,7,0
10304,2820,4,2.25,1.0,8,1
10305,2600,4,2.5,1.0,9,1
10306,2200,4,1.0,1.0,8,1
10307,2500,5,2.5,1.0,7,1
10308,1270,2,1.0,3.0,7,0
10309,2900,4,2.75,1.0,8,1
10310,840,2,1.0,1.0,7,0
10311,1940,4,2.0,1.0,7,0
10312,3490,5,3.5,2.0,8,1
10313,1940,3,2.5,2.0,8,0
10314,2490,4,2.25,2.0,8,1
10315,1390,3,1.0,1.0,7,1
10316,3940,4,2.5,2.0,8,1
10317,1760,2,2.5,1.0,8,0
10318,2560,3,2.25,1.0,8,1
10319,2300,4,2.5,1.0,8,1
10320,1770,3,3.25,3.0,8,0
10321,2310,3,1.75,1.0,8,0
10322,2310,3,2.5,2.0,8,0
10323,2000,5,1.5,1.5,6,0
10324,1540,3,2.0,1.0,7,1
10325,2590,5,1.75,1.0,7,0
10326,980,3,1.0,1.0,7,1
10327,1730,3,1.0,1.0,7,0
10328,3070,3,2.5,3.0,8,0
10329,2100,4,2.25,2.0,8,0
10330,2080,3,2.75,1.0,8,1
10331,1890,4,1.75,1.0,7,0
10332,2000,4,1.75,1.5,7,1
10333,3030,3,3.0,2.0,8,1
10334,1110,2,1.5,1.0,7,1
10335,1650,3,1.0,1.0,7,0
10336,1410,3,2.0,1.0,7,1
10337,2140,2,1.0,1.0,7,1
10338,1860,3,2.5,2.0,8,0
10339,1170,2,1.0,1.0,7,1
10340,980,3,1.5,1.0,7,1
10341,1650,5,1.75,1.5,8,0
10342,1480,3,2.5,1.0,7,0
10343,4060,5,3.5,2.0,9,1
10344,1370,3,1.75,2.0,7,1
10345,2480,4,2.25,2.0,10,1
10346,2030,4,2.5,1.5,8,1
10347,2200,5,2.25,1.0,7,0
10348,1770,3,1.75,1.0,7,1
10349,2550,3,2.5,1.0,8,1
10350,1250,3,1.0,1.0,7,0
10351,2390,4,1.75,1.0,8,1
10352,5730,4,2.5,2.0,11,1
10353,1120,1,1.0,1.5,7,0
10354,1270,3,1.0,1.0,6,0
10355,2390,4,2.5,2.0,10,1
10356,1760,3,2.0,1.5,7,1
10357,2560,3,2.5,2.0,9,1
10358,1820,4,1.75,1.0,7,0
10359,1840,2,3.25,3.0,8,1
10360,1810,4,2.0,2.0,8,1
10361,2470,3,1.75,1.0,7,0
10362,2520,4,2.75,2.0,9,1
10363,1600,2,1.0,1.0,7,0
10364,1280,3,1.0,1.0,6,0
10365,1590,3,2.5,2.0,7,0
10366,2000,3,2.75,1.0,7,0
10367,1780,3,1.75,1.0,8,0
10368,1700,3,2.5,2.0,7,1
10369,1970,3,1.5,1.0,7,0
10370,1940,4,1.75,1.0,7,0
10371,3290,4,3.5,1.5,8,1
10372,3500,4,3.5,2.0,10,1
10373,3260,5,2.25,2.0,8,0
10374,4230,5,3.25,2.0,10,1
10375,1590,5,1.0,1.5,6,0
10376,1010,2,1.5,1.0,7,0
10377,1820,3,1.75,1.0,7,0
10378,870,2,1.0,1.0,7,0
10379,1620,3,2.0,1.0,7,1
10380,3980,4,3.5,2.0,9,1
10381,1630,4,1.0,1.0,6,0
10382,1230,3,2.0,2.0,8,0
10383,3510,4,2.0,1.0,8,1
10384,2160,4,2.5,2.0,7,0
10385,1020,3,1.0,1.0,6,0
10386,1590,3,1.75,1.0,7,0
10387,3440,3,2.25,2.0,10,1
10388,3020,5,1.0,2.0,7,1
10389,2280,3,1.75,1.0,8,1
10390,2790,4,2.5,2.0,9,1
10391,580,2,0.5,1.0,5,0
10392,2030,3,1.5,1.0,7,0
10393,850,2,1.0,1.0,6,0
10394,2480,3,2.0,1.0,7,1
10395,1010,3,1.75,1.0,7,0
10396,2420,3,2.5,2.0,10,1
10397,2180,3,2.25,2.0,9,1
10398,1830,3,2.75,2.0,8,1
10399,2040,5,2.75,1.0,7,0
10400,2640,4,2.75,2.0,9,1
10401,1060,2,1.0,1.0,7,0
10402,1640,3,1.0,1.0,7,0
10403,1190,4,1.0,1.5,6,0
10404,2180,3,2.5,1.0,8,0
10405,2120,4,2.5,2.0,9,1
10406,2210,4,2.5,2.0,7,0
10407,2510,4,2.5,2.0,9,1
10408,2500,4,2.25,1.0,8,1
10409,1560,3,2.5,2.0,7,0
10410,2510,5,2.5,1.5,7,0
10411,3060,4,1.75,1.0,8,1
10412,1310,3,2.0,1.0,7,0
10413,4260,4,4.0,2.0,11,1
10414,2500,3,2.0,1.5,7,1
10415,670,2,1.0,1.0,6,0
10416,1840,3,1.75,1.0,8,1
10417,1480,3,1.75,2.0,7,0
10418,2420,3,2.5,2.0,7,1
10419,1820,3,2.0,1.0,7,1
10420,1940,5,2.75,2.0,7,1
10421,1630,3,2.5,2.0,7,0
10422,2520,4,2.25,1.0,8,0
10423,2120,4,2.5,2.0,7,0
10424,2490,3,2.5,2.0,9,1
10425,3410,4,2.5,2.0,10,1
10426,2380,4,2.0,2.0,8,1
10427,2490,3,2.5,2.0,8,1
10428,1240,2,2.5,2.0,7,0
10429,1900,4,2.25,1.0,7,0
10430,2390,3,3.0,1.5,8,1
10431,1810,3,1.75,1.0,7,0
10432,4490,3,3.5,2.0,12,1
10433,1620,3,1.0,1.5,7,0
10434,2640,4,2.5,2.0,8,0
10435,2870,4,3.75,2.0,10,1
10436,3250,4,2.5,1.0,8,1
10437,800,2,1.0,1.0,6,0
10438,1360,3,1.75,1.0,7,0
10439,1950,5,2.25,1.0,7,0
10440,1970,4,2.25,2.0,8,0
10441,2020,3,2.5,2.0,7,0
10442,2280,2,2.5,1.0,8,1
10443,3540,4,2.75,2.0,10,1
10444,1560,3,2.5,2.0,8,0
10445,750,2,1.0,1.0,6,0
10446,2240,4,3.0,2.0,7,0
10447,590,1,0.75,1.0,6,0
10448,1580,3,2.0,1.0,7,1
10449,1040,3,1.0,1.0,7,0
10450,1880,5,1.75,1.0,7,0
10451,1070,2,1.0,1.0,7,0
10452,1860,3,3.0,1.0,7,0
10453,1550,2,1.75,1.0,7,0
10454,1860,3,1.0,1.0,8,1
10455,3090,3,2.5,2.0,10,1
10456,1720,3,1.75,1.0,8,0
10457,1260,2,1.0,1.5,7,0
10458,1120,3,1.5,1.0,7,0
10459,1250,2,1.0,1.0,6,0
10460,1810,3,2.0,1.5,7,1
10461,1890,3,2.5,2.0,8,0
10462,2020,4,1.75,1.0,7,0
10463,1790,4,1.75,1.0,7,0
10464,3190,3,3.5,2.0,10,1
10465,3030,4,3.25,1.5,9,1
10466,1630,3,2.25,2.0,7,1
10467,1180,3,1.75,1.0,7,0
10468,1560,3,2.0,1.0,7,0
10469,1340,3,2.0,2.0,7,1
10470,2590,5,3.25,1.0,9,1
10471,1020,3,1.0,1.0,6,0
10472,2370,3,2.5,2.0,9,1
10473,3170,4,2.5,2.5,10,1
10474,1120,2,1.0,1.0,7,1
10475,1440,3,1.75,1.0,8,1
10476,2170,4,2.0,1.5,6,0
10477,3490,4,2.25,2.0,10,1
10478,1970,4,2.25,2.0,7,0
10479,2780,4,2.5,2.0,10,1
10480,2250,3,2.0,1.0,8,0
10481,1340,4,1.75,1.0,7,0
10482,1400,3,1.0,1.0,7,0
10483,1510,3,1.0,1.0,7,0
10484,1320,3,1.0,1.0,7,0
10485,820,2,1.0,1.0,7,0
10486,1080,2,1.0,1.0,6,0
10487,840,2,1.0,1.0,7,0
10488,2070,4,2.25,1.0,8,1
10489,1520,3,1.0,1.0,7,0
10490,1210,2,1.75,2.0,8,0
10491,3810,5,2.75,2.0,10,1
10492,5370,4,3.5,2.0,10,1
10493,1540,3,2.0,2.0,8,1
10494,2310,4,2.5,2.0,9,1
10495,1870,3,2.25,3.0,8,1
10496,1840,3,1.75,1.0,8,0
10497,2060,3,2.5,2.0,8,1
10498,1010,3,1.0,1.0,7,0
10499,1020,2,1.0,1.0,7,0
10500,2220,4,2.5,1.0,7,1
10501,1050,2,1.0,1.0,7,0
10502,3030,4,2.75,1.5,9,1
10503,1800,3,1.75,1.0,7,1
10504,1860,3,2.5,2.0,7,0
10505,4070,4,3.5,2.0,11,1
10506,860,2,1.0,1.0,7,0
10507,3080,4,2.25,2.0,9,1
10508,1280,3,1.5,2.0,6,0
10509,1540,2,2.0,1.5,8,0
10510,1530,3,2.5,2.0,8,1
10511,2350,4,1.75,1.0,8,1
10512,920,3,1.0,1.0,6,0
10513,1840,4,1.75,1.0,5,0
10514,1650,3,1.5,1.0,7,0
10515,1760,3,1.75,1.0,7,0
10516,3290,4,2.25,1.5,10,1
10517,1270,2,1.0,1.5,7,1
10518,1600,3,2.0,1.0,7,0
10519,2670,5,3.0,1.0,8,0
10520,1960,4,1.5,1.5,7,1
10521,3300,3,4.25,2.0,9,1
10522,2000,3,1.75,2.0,8,0
10523,2360,4,2.5,1.0,8,0
10524,1430,2,1.0,1.0,7,1
10525,2330,3,3.0,1.0,9,1
10526,2060,4,2.5,2.0,7,0
10527,2240,4,1.75,1.5,7,1
10528,2330,5,1.75,1.0,8,1
10529,2180,5,2.25,2.0,7,0
10530,1280,2,1.0,1.0,6,0
10531,2140,3,2.5,2.0,8,1
10532,2890,6,2.5,1.0,8,1
10533,1480,3,2.5,2.0,8,0
10534,1680,4,2.5,2.0,7,0
10535,2163,4,3.0,2.0,7,0
10536,2280,4,2.5,2.0,7,0
10537,820,2,1.0,1.0,7,1
10538,1330,3,1.0,1.0,7,0
10539,2310,4,2.75,2.0,7,0
10540,1290,3,2.0,1.0,7,0
10541,1630,3,1.75,1.0,7,0
10542,1410,3,1.0,1.0,7,0
10543,1240,5,1.75,1.0,7,0
10544,3100,3,2.5,2.0,9,1
10545,2020,3,2.25,2.0,7,0
10546,2500,4,2.5,2.0,8,0
10547,790,2,1.0,1.0,7,0
10548,2040,3,1.75,1.0,7,1
10549,1430,3,1.5,1.0,7,0
10550,2250,4,2.5,2.0,8,1
10551,1070,2,1.0,1.0,6,0
10552,1300,3,1.75,1.0,8,0
10553,2560,4,2.25,2.0,7,1
10554,2190,3,2.5,2.0,8,0
10555,940,2,1.5,2.0,7,0
10556,1740,4,2.25,1.0,7,1
10557,2220,4,3.75,1.5,6,0
10558,1310,3,1.75,1.0,7,0
10559,2710,5,3.0,1.0,8,1
10560,1300,3,2.0,1.0,7,1
10561,1940,3,2.0,1.0,7,0
10562,1080,2,1.0,1.0,7,1
10563,2110,4,2.5,1.0,7,1
10564,1590,3,2.25,1.0,7,0
10565,910,2,1.0,1.0,7,0
10566,1590,4,2.0,1.0,7,1
10567,3290,4,2.5,2.0,9,1
10568,2010,3,2.5,2.0,8,1
10569,2060,3,2.5,2.0,7,0
10570,1560,3,1.75,1.0,6,0
10571,1120,3,1.0,1.0,7,1
10572,3550,4,3.75,2.0,11,1
10573,3300,6,4.5,2.0,8,1
10574,2000,3,1.75,1.0,7,0
10575,2680,5,3.0,2.0,8,0
10576,1290,2,2.25,3.0,8,1
10577,1290,2,2.25,3.0,8,1
10578,1150,3,2.0,2.0,7,0
10579,1880,3,1.75,1.0,7,1
10580,2400,3,2.5,2.0,9,1
10581,1920,3,2.25,1.0,8,1
10582,4350,4,3.25,2.0,8,1
10583,1910,4,2.5,1.0,6,0
10584,2000,3,1.5,1.0,8,1
10585,3290,4,3.5,2.0,10,1
10586,3480,5,2.25,2.0,8,1
10587,2410,4,2.5,2.0,9,0
10588,2820,4,3.0,2.0,10,1
10589,2710,4,1.75,1.0,9,1
10590,2080,3,2.25,1.5,7,0
10591,2200,4,2.5,2.0,8,0
10592,1180,4,1.5,1.0,7,0
10593,2120,3,1.75,1.0,9,1
10594,1460,3,2.0,1.0,7,1
10595,2110,3,1.75,1.0,8,1
10596,1790,4,1.5,1.0,6,0
10597,1340,3,1.75,1.0,7,0
10598,2460,3,1.0,1.5,7,1
10599,3760,4,3.5,2.0,11,1
10600,1240,2,1.0,1.0,7,1
10601,2750,3,2.5,2.0,9,1
10602,2530,3,2.5,2.0,9,0
10603,3200,3,2.25,2.0,9,1
10604,2020,4,2.75,1.0,7,1
10605,3030,4,2.5,2.0,7,0
