row_id,sqft_living,bedrooms,bathrooms,floors,grade,target
7970,1260,3,3.0,3.0,8,0
7971,2320,4,2.5,2.0,7,0
7972,1560,4,2.75,1.0,7,0
7973,2330,3,2.0,1.5,6,0
7974,1400,2,1.0,1.5,6,0
7975,1450,3,1.5,1.0,7,0
7976,1140,2,1.0,1.0,6,0
7977,1120,3,1.0,1.0,7,0
7978,1970,3,1.5,1.0,7,0
7979,1110,3,1.0,1.0,7,0
7980,3070,4,2.5,2.0,9,1
7981,1940,3,2.5,2.0,8,0
7982,3050,3,2.5,2.0,10,1
7983,1240,3,1.0,1.5,7,0
7984,3380,5,4.25,2.0,8,1
7985,3190,3,2.5,2.0,9,1
7986,1670,4,1.75,1.0,7,1
7987,1660,3,1.0,1.0,7,0
7988,2070,4,2.0,1.0,7,0
7989,2070,4,2.0,1.0,7,1
7990,1430,2,1.0,1.0,7,0
7991,2270,5,2.5,1.0,8,1
7992,1980,3,2.0,1.5,6,1
7993,2500,4,2.75,1.0,8,0
7994,1230,3,1.0,1.0,7,0
7995,1390,4,1.0,1.5,7,0
7996,2120,4,1.75,1.0,7,0
7997,1540,4,2.75,1.0,7,0
7998,2000,4,2.5,2.0,7,0
7999,2400,4,2.5,2.0,8,0
8000,2110,4,2.75,1.0,7,0
8001,2550,4,2.5,1.0,7,1
8002,1440,4,1.75,1.0,7,0
8003,810,2,1.0,1.0,6,0
8004,1170,2,1.75,1.0,6,1
8005,3590,3,2.5,1.0,9,1
8006,2090,4,1.75,1.0,7,0
8007,3820,5,4.5,2.0,9,1
8008,1460,3,1.0,1.0,8,0
8009,2360,3,1.75,1.0,7,1
8010,1100,3,1.0,1.0,6,0
8011,2100,4,2.5,2.0,8,0
8012,1310,2,2.0,2.0,6,0
8013,750,2,1.5,1.0,5,0
8014,1720,5,1.5,1.5,8,1
8015,3370,3,2.5,2.0,7,1
8016,1200,2,1.5,2.0,8,1
8017,1830,3,2.5,2.5,7,0
8018,3870,3,3.5,2.0,11,1
8019,2220,3,2.25,2.0,8,1
8020,2920,3,1.75,1.0,8,1
8021,2540,5,2.75,1.0,8,0
8022,1970,3,1.75,1.0,7,0
8023,2170,5,1.75,1.0,7,0
8024,2350,3,3.0,2.0,9,1
8025,2630,4,2.25,2.0,9,1
8026,4120,4,2.5,1.0,8,1
8027,2440,4,2.25,2.0,7,1
8028,3480,5,3.0,2.0,8,1
8029,1900,3,3.5,2.0,8,0
8030,3160,4,3.25,2.0,9,1
8031,1330,2,1.75,1.0,8,0
8032,1420,3,2.25,1.0,7,0
8033,2570,3,2.0,1.5,8,0
8034,1270,2,1.0,1.0,5,1
8035,2470,3,2.25,1.0,7,0
8036,2590,4,2.25,2.0,9,1
8037,3030,4,2.5,2.0,9,1
8038,1240,3,1.75,1.5,7,1
8039,1040,3,1.0,1.0,6,0
8040,2320,5,2.25,1.0,7,0
8041,1190,2,1.0,1.5,7,0
8042,2030,3,2.25,1.0,8,0
8043,1390,3,1.5,1.0,7,0
8044,2050,2,1.75,1.5,8,1
8045,3050,4,3.0,2.0,9,1
8046,1240,2,1.0,1.5,6,0
8047,3030,4,2.5,2.0,9,1
8048,1930,3,1.75,1.0,8,1
8049,1490,3,1.75,1.0,7,0
8050,1510,3,2.0,1.0,7,0
8051,1320,3,1.75,1.0,7,0
8052,2330,4,2.5,2.0,8,0
8053,2240,4,2.0,1.0,7,0
8054,2050,4,2.5,2.0,8,1
8055,1680,4,1.5,1.0,7,0
8056,2200,4,2.75,1.5,7,1
8057,670,1,1.0,1.0,6,0
8058,1730,4,1.75,1.0,7,0
8059,2710,4,2.75,1.5,8,1
8060,3410,3,3.25,2.0,8,1
8061,1330,3,1.75,1.0,8,1
8062,1990,4,2.5,2.0,8,1
8063,1900,2,1.5,1.0,7,1
8064,1310,4,1.0,1.0,6,0
8065,1690,4,2.5,1.0,7,0
8066,1040,3,1.0,1.0,7,0
8067,1340,2,1.5,2.0,8,1
8068,1120,2,1.0,1.0,7,0
8069,2310,3,2.0,2.0,7,1
8070,2190,3,2.5,2.0,8,1
8071,1220,3,3.25,2.0,8,1
8072,1200,3,1.5,1.0,7,1
8073,3840,3,3.5,2.0,9,1
8074,2460,4,2.5,1.0,8,1
8075,1630,3,2.5,1.0,8,0
8076,970,2,2.0,1.0,6,0
8077,1780,4,2.0,1.5,6,0
8078,1760,4,1.75,1.0,7,0
8079,770,2,1.0,1.0,6,0
8080,1760,3,1.0,1.0,7,0
8081,990,2,1.0,2.0,7,0
8082,1250,2,1.0,1.0,7,0
8083,1440,3,2.25,2.0,7,0
8084,1960,2,2.0,1.0,7,0
8085,2510,6,3.0,1.0,7,0
8086,2920,4,2.75,2.0,8,1
8087,1730,3,2.5,2.0,8,0
8088,1570,3,2.5,2.0,7,0
8089,970,2,1.75,1.0,7,1
8090,2800,4,3.0,2.0,8,0
8091,1580,4,2.0,2.0,6,0
8092,1220,2,1.0,1.0,7,1
8093,1550,3,1.5,1.0,6,0
8094,1220,3,2.0,1.0,6,0
8095,1651,2,2.0,1.0,6,0
8096,3150,7,4.0,2.0,8,0
8097,800,2,1.0,1.0,5,0
8098,3190,5,2.75,2.0,9,1
8099,1720,3,1.75,1.0,7,0
8100,1100,2,2.25,2.0,9,0
8101,1010,3,2.0,1.0,7,0
8102,1010,3,2.0,1.0,7,0
8103,1760,4,2.75,1.0,7,0
8104,1400,3,1.75,1.0,7,0
8105,1820,3,2.5,1.5,7,0
8106,1470,3,2.0,1.0,6,0
8107,770,2,1.0,1.0,6,0
8108,1340,5,2.75,1.0,7,0
8109,1260,3,1.0,1.5,7,1
8110,870,2,1.0,1.0,6,0
8111,4010,3,2.5,1.0,11,1
8112,2340,3,2.5,1.0,7,0
8113,1770,3,2.75,2.0,8,0
8114,2660,5,1.75,1.5,7,1
8115,3600,5,2.5,2.0,9,1
8116,1230,2,1.75,2.0,8,0
8117,3270,3,2.75,1.5,11,1
8118,3100,3,2.5,1.0,10,1
8119,1900,3,2.0,1.0,7,0
8120,1750,2,2.0,2.0,8,0
8121,3380,4,3.5,2.0,9,1
8122,2090,2,2.0,2.0,7,1
8123,4120,4,2.75,1.0,8,1
8124,1260,3,1.75,1.0,6,0
8125,1800,3,2.25,1.0,8,1
8126,1960,3,2.5,1.0,8,1
8127,4460,6,2.75,2.5,10,1
8128,1330,3,1.75,1.0,7,0
8129,1820,3,1.75,1.0,6,0
8130,3360,4,2.75,1.0,8,1
8131,2860,2,1.75,1.0,8,1
8132,1460,3,1.0,1.0,7,0
8133,1900,3,1.75,1.0,8,0
8134,1790,3,2.25,1.0,7,1
8135,3100,4,3.5,2.0,10,1
8136,900,2,1.0,1.0,6,0
8137,1530,2,1.75,2.0,7,1
8138,2070,2,3.25,2.0,9,1
8139,1340,3,2.0,1.0,5,0
8140,1220,1,1.0,1.0,7,1
8141,2370,4,2.5,2.0,9,0
8142,1890,3,2.5,1.0,8,0
8143,1480,3,1.75,1.5,7,0
8144,1050,2,1.0,1.0,7,1
8145,2070,4,2.25,1.0,7,1
8146,1170,2,1.0,1.0,6,0
8147,1090,3,1.5,1.0,7,1
8148,1650,3,2.5,2.0,7,0
8149,4410,4,3.75,3.0,11,1
8150,1780,4,2.5,2.0,7,0
8151,1550,3,1.0,1.0,7,0
8152,2290,4,2.75,2.0,7,1
8153,2220,4,2.0,1.5,7,0
8154,1150,3,1.75,1.0,6,1
8155,2000,4,2.5,2.0,8,0
8156,1270,2,1.75,1.5,7,0
8157,1810,5,1.0,1.5,7,1
8158,1450,3,1.0,1.0,6,0
8159,1170,2,1.5,3.0,7,1
8160,1730,3,2.5,2.0,8,0
8161,2680,3,2.25,1.0,8,1
8162,1260,3,1.0,1.5,7,1
8163,1020,3,1.5,1.0,6,0
8164,1970,5,2.5,2.0,7,0
8165,830,2,1.0,1.0,7,0
8166,5030,4,4.5,2.0,11,1
8167,800,2,1.0,1.0,6,0
8168,1330,3,1.75,1.0,6,0
8169,1030,3,1.0,1.0,7,0
8170,5660,4,4.25,2.0,10,1
8171,2330,3,2.5,2.0,9,1
8172,1540,3,1.75,1.0,6,1
8173,2040,6,2.75,1.0,7,1
8174,1540,3,2.0,1.0,8,1
8175,1920,4,1.0,1.0,7,0
8176,1870,3,2.5,2.0,7,0
8177,2960,5,3.5,2.0,9,0
8178,1690,3,1.5,1.0,7,0
8179,1610,3,2.25,2.0,7,0
8180,670,2,1.0,1.0,6,0
8181,1752,3,1.0,2.0,8,0
8182,1540,4,2.0,1.5,7,0
8183,3160,3,2.5,2.0,9,1
8184,2570,3,1.75,2.0,8,1
8185,1370,3,1.5,1.0,7,0
8186,860,2,1.0,1.0,5,0
8187,1680,2,1.5,1.5,7,1
8188,930,1,0.75,1.0,6,0
8189,1820,4,1.75,1.0,7,0
8190,2120,3,1.5,1.5,8,1
8191,3330,4,2.25,2.0,9,1
8192,2520,3,2.25,2.0,7,0
8193,1560,3,1.75,1.0,7,1
8194,2250,5,1.75,1.0,8,1
8195,640,2,1.0,1.0,6,0
8196,3880,5,3.75,2.0,7,1
8197,3360,3,2.25,2.0,10,1
8198,2350,5,1.75,1.0,8,1
8199,2340,5,2.5,2.0,8,1
8200,1430,3,2.5,3.0,8,0
8201,1920,3,2.5,2.0,7,0
8202,4330,3,3.25,2.0,10,1
8203,790,2,1.0,1.0,6,0
8204,2350,4,1.75,1.0,8,1
8205,1350,3,2.5,2.0,7,1
8206,1470,3,2.0,1.0,8,1
8207,1680,6,1.5,1.5,7,1
8208,1890,4,2.5,1.0,8,0
8209,2030,4,2.5,1.0,8,1
8210,1760,4,1.75,1.5,8,1
8211,1950,3,2.25,1.0,7,0
8212,1440,4,1.0,1.0,6,0
8213,2230,3,1.5,1.0,8,1
8214,1180,3,1.0,1.5,7,0
8215,2500,5,2.5,1.0,7,1
8216,2680,3,2.75,1.0,9,1
8217,2040,4,2.5,1.0,8,1
8218,2660,4,2.75,2.0,9,1
8219,2580,5,2.75,1.0,7,1
8220,1000,3,1.0,1.0,7,0
8221,1330,3,1.5,2.0,8,1
8222,1420,2,2.0,1.0,7,0
8223,1280,2,1.0,1.5,6,0
8224,2200,5,2.5,1.0,7,0
8225,1800,3,1.75,1.0,8,1
8226,1200,3,1.75,1.0,7,0
8227,1840,4,2.0,1.5,6,0
8228,960,2,1.0,1.0,6,0
8229,2890,4,1.5,2.0,8,1
8230,1290,3,1.75,1.0,7,0
8231,1140,2,1.0,1.5,6,0
8232,1750,3,1.75,1.0,8,1
8233,2580,4,2.25,2.0,9,1
8234,2650,4,2.5,2.0,9,0
8235,1470,2,1.0,1.0,7,1
8236,1640,3,2.0,1.0,7,0
8237,620,1,1.0,1.0,6,0
8238,1440,3,1.5,1.0,7,0
8239,1160,3,2.0,1.0,7,0
8240,1070,2,1.0,1.0,7,0
8241,3560,6,4.5,2.0,7,0
8242,1720,3,1.75,1.0,7,0
8243,1530,3,1.75,1.0,8,0
8244,1270,3,1.75,1.0,7,0
8245,1510,3,1.75,1.0,7,0
8246,880,2,1.0,1.0,6,0
8247,2020,5,1.75,1.5,7,1
8248,1410,3,2.5,1.0,7,1
8249,860,3,1.0,1.0,6,0
8250,860,3,1.0,1.0,6,0
8251,1210,3,1.0,1.5,7,0
8252,2090,3,2.5,2.0,7,0
8253,1430,3,1.75,1.0,7,1
8254,2120,6,3.25,1.0,7,0
8255,2540,3,2.75,2.0,8,0
8256,2490,4,2.5,2.0,9,1
8257,670,2,1.0,1.0,6,0
8258,1320,2,2.0,3.0,7,0
8259,950,2,1.0,1.0,6,0
8260,1870,3,2.0,1.5,7,1
8261,1840,4,1.75,1.0,7,1
8262,1410,3,3.25,3.0,8,0
8263,1050,2,1.0,1.0,7,1
8264,1400,2,2.0,1.0,8,0
8265,1630,3,2.5,2.0,8,0
8266,1900,3,2.0,1.0,8,0
8267,1890,4,3.0,1.0,9,1
8268,2980,3,2.5,1.0,8,1
8269,2885,4,3.25,2.0,8,1
8270,1980,3,2.5,2.0,8,0
8271,3020,4,2.5,1.0,8,0
8272,2980,4,2.5,2.0,9,1
8273,3290,5,1.75,1.5,8,1
8274,1580,3,1.75,1.0,7,1
8275,2090,3,2.5,1.0,8,0
8276,1100,3,1.5,1.0,7,0
8277,1870,3,2.5,2.0,7,0
8278,2390,3,2.75,1.0,8,1
8279,1320,3,2.0,1.0,7,0
8280,3430,5,3.5,2.0,10,1
8281,2250,3,2.5,2.0,8,1
8282,1710,3,1.0,1.0,6,0
8283,2160,4,2.5,2.0,9,0
8284,1400,3,1.75,1.0,8,0
8285,1560,2,2.5,1.0,5,0
8286,2300,5,2.0,2.5,8,1
8287,820,2,1.0,1.0,6,0
8288,1630,3,1.0,1.5,7,1
8289,2010,3,2.5,2.0,8,1
8290,1540,4,1.0,1.5,7,1
8291,2420,4,2.75,1.0,8,1
8292,1690,3,2.5,2.0,7,0
8293,1410,3,2.0,1.0,6,0
8294,1640,3,1.75,1.0,7,1
8295,2200,3,1.75,1.0,8,1
8296,1290,3,2.25,2.0,8,1
8297,1060,3,1.5,1.0,7,0
8298,1240,3,1.0,1.0,6,0
8299,1280,2,1.0,1.0,7,0
8300,2330,2,2.5,2.0,8,1
8301,2360,3,1.75,1.0,8,1
8302,2210,4,2.75,1.0,8,1
8303,3670,4,2.75,2.0,10,1
8304,3080,4,3.5,2.0,10,1
8305,770,2,1.0,1.0,6,0
8306,2600,4,2.0,1.0,8,0
8307,1220,4,1.5,1.0,6,0
8308,2910,4,2.5,1.0,8,1
8309,1150,3,1.0,1.0,7,0
8310,1700,3,2.5,2.0,8,0
8311,1220,3,1.75,1.0,7,1
8312,1670,5,1.0,1.5,8,1
8313,2420,3,1.75,2.0,8,1
8314,2610,3,2.25,2.0,9,1
8315,960,3,1.0,1.0,7,0
8316,960,3,1.0,1.0,7,1
8317,1010,3,1.0,1.0,6,0
8318,1550,2,2.25,2.0,8,0
8319,5067,5,2.5,1.0,9,1
8320,2350,3,2.0,1.5,8,1
8321,1310,3,1.5,2.0,7,0
8322,2160,4,2.25,1.0,7,1
8323,2510,4,2.5,1.0,8,0
8324,890,3,1.75,1.5,7,1
8325,1129,2,1.0,1.0,7,0
8326,1980,4,3.25,1.0,8,1
8327,2360,3,1.0,1.0,7,1
8328,2480,3,2.5,2.0,8,1
8329,2160,3,1.75,1.0,7,0
8330,1740,2,1.75,1.0,6,0
8331,2430,4,2.5,2.0,8,1
8332,1950,2,1.75,1.0,8,0
8333,910,2,1.0,1.0,7,0
8334,2360,4,2.0,1.0,6,1
8335,1130,3,1.0,1.0,7,0
8336,2150,3,2.5,2.0,8,1
8337,5270,4,3.5,2.0,10,1
8338,1300,3,1.5,1.0,7,1
8339,1050,3,1.0,1.0,7,0
8340,1380,4,1.0,1.0,7,0
8341,1610,3,1.5,1.0,7,0
8342,3150,4,2.75,1.0,9,0
8343,1520,3,1.0,1.0,7,0
8344,1990,3,2.5,2.0,9,1
8345,2500,5,2.0,1.5,7,0
8346,1890,3,2.25,1.0,7,0
8347,1840,5,2.0,1.0,7,0
8348,1220,2,1.0,1.0,7,0
8349,1370,2,1.5,2.0,8,0
8350,2710,3,2.5,1.0,10,1
8351,1760,3,2.25,2.0,7,0
8352,800,2,1.0,1.0,7,0
8353,3530,4,2.5,2.0,9,1
8354,1780,3,2.25,1.5,9,1
8355,2610,4,2.5,2.0,8,0
8356,1850,3,1.75,1.0,7,0
8357,1560,3,2.25,1.0,7,0
8358,1270,3,1.75,1.0,7,0
8359,1420,3,2.25,3.0,8,1
8360,2880,6,3.0,2.0,7,1
8361,1420,3,1.0,1.0,7,0
8362,1640,3,1.0,1.5,6,1
8363,1730,3,2.0,1.0,7,1
8364,1250,3,1.75,1.0,7,0
8365,1520,3,2.25,3.0,8,1
8366,1820,3,2.5,2.0,8,1
8367,2700,4,2.5,2.0,9,1
8368,1820,3,1.75,2.0,8,1
8369,2770,4,2.5,2.0,9,1
8370,1270,2,1.0,1.5,6,0
8371,1400,3,1.75,1.0,7,1
8372,1820,3,2.25,1.0,8,1
8373,1870,2,2.0,1.0,8,1
8374,1360,4,2.0,1.5,7,1
8375,1040,3,2.5,2.0,7,0
8376,2140,4,2.75,2.0,8,0
8377,1330,3,1.75,1.0,7,0
8378,1070,3,1.0,1.0,7,0
8379,1370,3,2.25,3.0,8,0
8380,3510,4,3.0,2.0,9,1
8381,1730,3,1.5,1.0,8,1
8382,1550,4,1.5,1.0,7,0
8383,3280,4,2.5,2.0,9,1
8384,2150,4,2.5,1.0,8,1
8385,1580,3,1.75,1.0,7,1
8386,1460,3,1.0,1.0,7,0
8387,1410,3,1.75,1.0,7,0
8388,3090,4,2.75,1.0,9,1
8389,1690,3,1.5,1.0,7,0
8390,2870,4,2.5,2.0,9,1
8391,1100,4,1.0,1.0,7,0
8392,2310,3,1.75,1.0,8,1
8393,3490,5,3.75,1.0,10,1
8394,2080,4,2.0,1.0,7,0
8395,2230,4,2.5,1.0,7,1
8396,1710,5,1.75,1.0,7,0
8397,1640,4,2.75,1.0,7,0
8398,1600,3,2.5,2.0,7,0
8399,2850,3,2.5,2.0,10,1
8400,2600,5,2.75,2.0,8,1
8401,1380,3,2.0,1.0,7,1
8402,1320,4,1.75,1.0,7,0
8403,1420,3,2.5,3.0,8,0
8404,2420,4,2.75,2.0,8,0
8405,2600,4,2.75,2.0,8,1
8406,840,2,1.0,1.0,6,0
8407,1420,3,1.75,1.0,7,0
8408,1790,3,1.0,1.0,6,0
8409,1790,3,1.0,1.0,6,0
8410,1340,2,1.0,1.0,7,1
8411,1010,2,1.0,1.0,7,0
8412,1640,3,2.0,1.0,8,1
8413,2980,5,2.75,1.0,8,0
8414,1370,3,2.0,1.0,7,0
8415,2190,3,2.25,1.5,8,1
8416,1530,3,2.25,1.0,7,0
8417,1290,3,2.0,1.0,7,0
8418,5150,4,3.75,2.0,11,1
8419,2470,3,2.5,2.0,9,1
8420,1810,1,1.25,1.5,8,1
8421,2230,4,2.5,1.0,7,1
8422,2300,3,3.0,1.0,7,0
8423,2030,3,2.5,2.0,8,1
8424,2000,3,1.75,1.0,8,0
8425,3610,3,2.75,1.5,8,0
8426,3290,5,2.5,2.0,8,1
8427,1300,3,2.0,1.0,7,0
8428,1880,5,1.0,1.5,6,0
8429,2170,4,2.75,2.0,7,0
8430,1680,3,1.75,1.0,7,0
8431,1190,3,1.5,1.0,7,0
8432,940,2,1.0,1.0,7,0
8433,1010,2,1.75,1.0,7,0
8434,1290,3,1.75,1.0,7,1
8435,1480,3,1.5,1.0,7,0
8436,900,2,1.0,1.0,6,0
8437,1400,4,2.0,1.5,6,0
8438,2040,3,2.5,2.0,7,0
8439,1450,3,1.0,1.0,7,0
8440,1210,3,1.0,1.0,7,0
8441,1800,2,1.5,1.0,7,0
8442,1490,3,1.0,1.0,7,0
8443,1240,3,1.0,1.5,6,0
8444,2632,3,2.0,2.0,10,1
8445,2150,3,2.5,2.0,9,1
8446,1710,3,2.75,1.0,7,1
8447,1530,3,2.5,2.0,7,1
8448,1630,4,2.5,2.0,7,0
8449,4080,4,3.5,2.0,12,1
8450,2340,3,2.75,1.0,8,1
8451,1000,3,1.75,1.0,7,0
8452,3180,4,2.5,2.0,11,1
8453,2170,4,2.5,2.0,8,0
8454,3020,4,3.25,1.0,9,1
8455,1330,3,1.75,1.0,7,0
8456,1720,4,1.75,1.0,8,0
8457,2540,4,3.5,2.0,8,1
8458,1410,3,1.0,1.0,7,0
8459,1530,3,2.5,1.0,7,0
8460,4380,5,3.5,2.0,11,1
8461,1140,3,1.0,1.0,6,0
8462,2110,5,1.75,1.5,7,1
8463,1050,3,1.0,1.0,6,0
8464,1600,3,1.75,1.0,8,1
8465,1430,3,1.75,1.0,7,0
8466,1996,4,2.5,2.0,7,0
8467,1530,4,1.75,1.0,6,0
8468,1000,2,1.0,1.0,6,0
8469,2530,4,2.0,1.0,8,1
8470,970,3,1.5,1.0,7,0
8471,2400,4,2.5,1.0,7,0
8472,1830,3,2.0,1.0,7,0
8473,2130,3,2.25,1.0,7,0
8474,3330,4,3.25,2.0,8,1
8475,560,2,1.0,1.0,6,0
8476,1210,4,1.0,1.0,7,0
8477,2380,3,2.5,3.0,9,1
8478,1370,3,1.75,1.0,6,0
8479,1370,3,1.75,1.0,6,0
8480,1740,3,2.25,2.0,8,0
8481,790,2,1.0,1.0,6,0
8482,2480,3,2.5,2.0,8,1
8483,1920,3,2.5,2.0,8,0
8484,2750,4,2.5,2.0,9,0
8485,880,2,1.0,1.0,7,0
8486,2160,4,1.75,1.0,9,0
8487,2570,4,2.5,2.0,8,1
8488,2130,5,2.75,1.0,7,0
8489,3150,7,4.0,1.0,9,1
8490,1780,3,1.5,1.0,7,0
8491,1910,4,1.75,1.0,7,0
8492,1170,2,1.0,1.0,7,0
8493,900,2,1.0,1.0,7,1
8494,2650,5,2.5,1.0,7,1
8495,1170,2,1.0,1.0,6,0
8496,2630,3,2.5,2.0,9,1
8497,2150,4,2.75,1.0,8,0
8498,1430,3,2.0,1.0,7,1
8499,960,3,1.0,1.0,6,0
8500,2640,4,2.75,1.0,8,1
8501,1490,3,1.5,1.0,8,0
8502,1210,3,1.75,1.0,6,0
8503,1860,4,1.5,1.5,8,0
8504,1980,3,2.5,2.0,7,0
8505,900,1,1.0,1.0,6,0
8506,900,1,1.0,1.0,6,0
8507,1490,2,1.75,1.0,7,1
8508,2980,3,2.5,2.0,8,1
8509,2660,3,2.5,3.0,9,1
8510,2790,4,2.5,2.0,8,1
8511,2800,4,3.0,2.0,9,1
8512,1590,3,2.25,2.0,8,1
8513,3240,4,2.25,1.0,9,1
8514,2130,3,2.0,1.0,8,1
8515,1510,3,2.0,1.0,6,0
8516,1750,3,1.75,1.0,7,0
8517,4010,4,2.75,2.0,10,1
8518,1650,4,1.5,1.5,7,1
8519,4050,9,7.5,2.0,7,0
8520,1320,3,1.0,1.0,7,0
8521,2310,4,2.5,2.0,8,0
8522,1440,3,1.75,1.0,8,0
8523,2330,5,1.75,1.0,7,0
8524,2430,4,2.5,1.0,8,1
8525,1390,3,1.0,1.0,7,0
8526,1150,2,1.0,1.0,6,0
8527,2120,4,1.75,1.0,7,0
8528,2300,4,2.75,1.5,6,0
8529,3320,4,2.5,2.0,10,1
8530,2400,4,2.5,2.0,7,0
8531,3580,3,2.5,1.0,9,1
8532,2100,3,2.5,1.0,8,1
8533,1550,3,2.25,2.0,7,0
8534,1570,3,1.5,1.5,6,0
8535,1480,3,2.0,1.0,7,1
8536,2720,3,2.5,2.0,7,0
8537,2270,3,2.25,1.0,7,0
8538,2410,4,1.75,1.0,7,0
8539,2730,4,2.75,1.0,9,1
8540,1540,3,2.5,2.0,7,0
8541,3120,5,2.5,2.0,11,1
8542,1480,2,1.5,1.0,7,1
8543,860,3,1.0,1.0,6,0
8544,2180,4,2.5,2.0,8,1
8545,1300,3,2.0,1.5,7,0
8546,3420,4,3.5,2.0,9,1
8547,2130,3,2.25,1.0,8,0
8548,2300,4,2.5,2.0,8,1
8549,2560,4,1.75,1.0,7,0
8550,1040,2,1.0,1.0,7,1
8551,3080,4,3.0,2.0,10,1
8552,2670,4,2.25,1.0,8,0
8553,3270,4,2.75,2.0,8,0
8554,2610,4,2.5,2.0,8,1
8555,2460,3,2.5,2.0,8,1
8556,1930,2,1.5,2.0,8,1
8557,1220,3,1.0,1.0,6,1
8558,2030,4,2.5,1.0,7,0
8559,2420,3,2.0,1.0,9,1
8560,1870,3,2.5,2.0,7,0
8561,3020,3,2.25,2.0,10,1
8562,2880,4,2.5,2.0,8,1
8563,1810,4,3.0,2.0,7,0
8564,2590,4,2.5,2.0,9,1
8565,3830,5,3.25,2.0,9,1
8566,3250,3,2.25,1.0,10,1
8567,2760,4,2.0,1.0,9,1
8568,1220,2,1.75,1.0,6,0
8569,1280,3,1.5,3.0,7,0
8570,770,3,0.75,1.0,4,0
8571,1520,3,1.75,1.0,7,0
8572,2080,4,2.5,1.0,8,1
8573,570,1,1.0,1.0,5,0
8574,1500,4,2.0,1.0,7,1
8575,2510,2,2.5,2.0,10,1
8576,1980,4,2.0,1.0,7,0
8577,2500,3,3.5,2.0,8,1
8578,2720,4,2.5,2.0,9,1
8579,910,2,1.0,1.0,5,1
8580,1480,3,1.75,1.0,7,1
8581,2470,4,2.25,1.0,7,0
8582,1650,2,1.0,1.0,7,0
8583,1700,3,1.75,1.0,8,1
8584,1995,2,1.5,1.5,8,1
8585,1280,2,1.0,1.0,6,0
8586,2980,4,2.5,2.0,9,1
8587,1730,3,1.75,1.0,7,1
8588,2420,3,3.25,2.0,10,1
8589,2800,3,2.0,1.0,8,1
8590,1400,5,4.0,1.0,7,0
8591,2070,4,2.0,1.0,7,1
8592,750,1,1.75,1.0,4,0
8593,1460,3,1.5,1.0,7,0
8594,2140,5,2.25,1.0,8,1
8595,740,2,1.0,1.0,6,0
8596,1570,2,1.0,1.0,7,0
8597,2860,5,2.75,2.0,9,1
8598,1400,3,2.25,2.0,8,0
8599,2700,3,1.75,1.0,8,1
8600,4460,5,4.0,2.0,9,1
8601,2670,7,1.5,1.5,8,1
8602,1520,3,1.75,1.0,7,0
8603,1520,3,1.75,1.0,7,0
8604,1660,2,2.0,1.0,7,1
8605,860,2,1.0,1.0,7,0
8606,2340,2,1.5,1.0,7,1
8607,2110,4,2.25,2.0,8,1
8608,1010,3,1.0,1.0,7,0
8609,2330,3,2.0,2.5,8,1
8610,6430,4,3.0,2.0,12,1
8611,1610,3,1.75,1.0,8,0
8612,1460,3,1.75,1.0,7,0
8613,2900,5,4.0,2.0,7,0
8614,1260,3,1.0,1.0,7,0
8615,1210,2,1.0,1.0,7,0
8616,3420,5,3.5,2.0,10,1
8617,2120,4,2.5,2.0,7,0
8618,2460,3,2.5,1.0,10,1
8619,3790,3,3.5,2.0,11,1
8620,2350,4,2.5,1.0,10,1
8621,620,2,1.0,1.0,6,0
8622,1920,3,1.75,1.0,7,1
8623,1050,3,1.0,1.0,7,0
8624,1360,3,1.5,1.0,7,0
8625,1180,3,1.0,1.0,6,0
8626,1560,4,1.0,1.0,7,1
8627,3300,4,2.5,2.0,8,1
8628,1100,2,2.75,2.0,7,0
8629,1770,3,1.75,1.0,7,0
8630,1200,3,1.0,1.0,6,0
8631,1330,2,2.25,2.0,8,0
8632,1570,3,1.75,1.0,8,0
8633,1610,2,1.0,1.0,7,0
8634,1100,3,1.0,1.0,7,0
8635,1810,4,2.25,2.0,7,1
8636,2930,3,1.75,2.0,8,1
8637,1780,3,1.5,1.5,8,1
8638,3050,3,2.5,1.5,8,1
8639,1540,3,2.0,2.0,8,0
8640,1380,3,1.0,1.0,7,0
8641,1890,3,1.75,1.5,8,0
8642,1570,3,1.75,1.0,7,0
8643,2540,5,2.0,1.0,7,0
8644,1520,3,1.5,1.0,7,0
8645,2780,4,2.5,2.0,9,1
8646,1730,2,1.0,2.0,6,0
8647,2340,5,2.25,1.0,7,0
8648,1300,3,1.75,1.0,6,0
8649,1420,2,1.0,2.0,7,1
8650,1470,3,2.5,2.0,7,0
8651,2850,4,2.5,2.0,9,1
8652,2360,3,2.0,2.0,8,1
8653,1610,3,1.5,2.0,7,0
8654,2420,3,2.0,1.0,7,0
8655,1470,3,2.5,2.0,8,1
8656,1410,3,2.5,1.0,6,0
8657,1840,3,1.75,1.0,8,0
8658,2450,4,2.5,2.0,8,0
8659,1500,3,1.75,1.0,7,1
8660,2080,3,1.75,1.0,7,1
8661,2770,3,2.5,2.0,9,1
8662,2370,3,2.5,2.0,8,0
8663,3000,3,2.0,2.0,7,1
8664,4430,6,2.75,2.0,10,1
8665,1550,4,1.75,1.0,7,1
8666,2290,4,2.25,1.0,8,1
8667,2560,4,2.5,2.0,9,0
8668,1240,3,1.5,1.0,7,0
8669,2590,4,2.5,2.0,9,1
8670,1370,3,1.0,1.5,7,1
